x,y,z
0.349718,1.7114,15.5176
-3.06818,-1.56272,13.5395
20.1756,-2.22956,6.77331
-5.72292,-0.637794,6.16686
1.41479,3.1769,4.15983
7.644,3.14135,28.0513
-18.2615,-4.87831,-1.14426
0.108296,-4.72591,18.8623
-3.2694,9.62632,5.8388
17.9246,1.2626,-1.57044
6.355,1.33946,-0.154857
0.754408,4.61797,20.4469
0.671394,8.68713,5.80297
2.28666,7.37196,3.59437
3.62439,6.29965,2.72657
-2.28151,14.4004,8.44752
2.68447,-16.4213,9.06643
-2.09275,6.33344,25.162
1.50195,-16.4559,6.06107
19.4115,-0.288468,7.17017
-6.08767,2.95633,9.68833
4.06076,-1.59761,7.10789
-6.0057,6.17743,12.8085
-7.91823,-17.6913,6.61486
-1.944,-17.1771,5.80499
-3.168,6.77427,5.90619
4.98477,6.34019,5.72738
-2.14632,-1.96253,5.34748
-1.18469,6.27186,5.83326
6.55083,1.54052,5.98454
-1.25998,4.4054,1.47332
-0.284109,-1.40203,5.95935
-2.19098,0.525958,6.29325
3.08774,7.4861,4.79737
3.50083,7.16814,6.4262
-1.76256,2.55195,4.42026
0.728966,5.26964,6.02134
5.08838,8.86021,7.14605
3.19015,8.25777,6.81193
-0.538628,7.40442,2.96253
12.9043,1.43733,8.54259
13.9344,2.38167,7.6375
-0.000242501,-0.405996,5.16483
-0.139877,-17.66,2.02617
0.411478,-12.2665,5.5799
1.98984,8.12344,8.6547
14.4949,-1.78215,2.54049
9.49758,-4.71039,6.20097
2.11051,6.52127,-4.80854
2.02755,-1.12559,8.76425
0.857072,1.21491,10.1281
3.8388,8.26913,4.96241
-2.2155,-1.45616,4.78419
10.1861,1.5043,5.03082
8.64729,0.515133,5.83165
0.0817508,0.209145,4.1418
-0.792705,-20.2446,5.59876
2.76991,-9.01349,6.22834
5.04613,-8.6432,7.36492
0.214871,1.51582,5.63053
0.962114,1.59766,5.41132
8.44782,0.0524347,3.38469
9.33007,-0.996954,4.49551
1.84109,0.911428,10.2075
3.6476,7.58596,6.40461
4.7041,7.27901,4.26065
3.40314,7.331,5.04873
5.14005,8.56285,5.90958
-0.0058893,-0.78621,5.13335
-0.217459,-0.415271,7.33586
-1.1823,-1.15752,8.2989
0.187603,1.23634,11.5316
4.42294,-9.61911,7.30567
3.89286,-9.47771,6.77833
10.7753,-1.91882,4.42427
10.3853,-1.49382,5.06872
9.32171,0.370319,5.93652
10.8341,1.50224,8.55013
11.3858,1.4527,8.67956
11.7984,1.84713,9.44291
-1.12843,-18.2733,5.60489
4.13717,-8.78844,6.36903
5.22184,-9.04615,4.63138
2.18276,7.38391,6.37083
3.17864,6.84425,7.1689
-0.285897,-0.298505,7.58975
0.0632295,-1.84995,8.72971
2.81105,7.55143,5.55306
0.734786,-1.35107,8.19877
0.0895474,-0.699313,7.27515
0.735548,-1.35216,11.1764
0.831012,-1.30271,10.2386
0.745784,-0.830763,10.6895
8.8678,0.491711,5.59997
4.81554,-7.82373,4.08069
3.91867,-6.87056,5.53093
4.95896,-7.32832,6.79748
3.91634,-5.96847,6.05556
1.03299,-1.30196,8.34176
0.868064,0.0294627,8.96786
4.08829,-9.98488,7.1423
4.21718,-8.61236,6.58944
5.47265,-9.69454,7.63566
4.12792,-7.90247,6.22299
5.52002,-9.15334,6.12321
0.304522,0.336401,4.08931
0.626703,-0.807872,4.81924
0.705113,-0.471585,3.30399
0.0176064,-0.463515,3.29196
10.765,-1.46635,7.01982
10.1874,-0.160702,7.74363
-4.76917,8.79225,5.12164
-6.13387,10.1157,5.4804
-3.73405,9.10453,8.26441
-4.88623,9.07945,7.39162
10.4466,1.64693,3.60759
5.60634,6.92897,7.23602
4.12785,6.66042,6.49175
1.62965,-17.9672,5.36168
0.220565,-19.0377,6.07781
9.52345,0.248342,6.3
9.52345,0.248342,6.3
9.52345,0.248342,6.3
9.6806,-0.32069,5.6
9.6806,-0.32069,5.6
9.6806,-0.32069,5.6
3.97016,7.7015,5.9
3.97016,7.7015,5.9
3.97016,7.7015,5.9
-0.948513,-0.771689,7.3
-0.948513,-0.771689,7.3
-0.948513,-0.771689,7.3
4.62989,9.38137,5.4
4.62989,9.38137,5.4
4.62989,9.38137,5.4
4.32612,-6.85749,6.2
4.32612,-6.85749,6.2
4.32612,-6.85749,6.2
4.68445,-8.70128,6.4
4.68445,-8.70128,6.4
4.68445,-8.70128,6.4
9.77167,0.451779,4.9
9.77167,0.451779,4.9
-4.45596,9.03503,8.3
-4.45596,9.03503,8.3
-4.45596,9.03503,8.3
4.85892,7.29392,6.7
4.60094,11.6335,6.4
-0.892581,-0.641904,4.4
-0.892581,-0.641904,4.4
4.1404,-8.39711,5.9
4.1404,-8.39711,5.9
-0.236078,-20.2526,6
-0.236078,-20.2526,6
-0.236078,-20.2526,6
-1.19183,-20.0861,5.7
-1.19183,-20.0861,5.7
-1.19183,-20.0861,5.7
0.0281807,-19.4321,4.7
0.0281807,-19.4321,4.7
0.0281807,-19.4321,4.7
-0.139521,-18.8487,5.6
-0.139521,-18.8487,5.6
-0.139521,-18.8487,5.6
-5.82679,9.49413,5.6
-5.82679,9.49413,5.6
-5.82679,9.49413,5.6
-4.51693,9.13474,6.3
-4.51693,9.13474,6.3
-4.51693,9.13474,6.3
1.12596,-19.9563,6.3
1.12596,-19.9563,6.3
1.12596,-19.9563,6.3
