x,y,z
2.21431,0.068203,10.2228
-3.17994,25.3028,12.0498
15.9512,-1.45008,2.22546
0.58248,-6.63737,1.01764
-1.35415,17.042,1.21152
0.325983,-4.11601,7.11081
7.29483,-16.7379,1.42574
-13.2296,-12.7877,8.85808
9.59724,-9.91839,8.73793
-3.84122,0.811902,4.42163
18.7529,1.66159,7.66906
11.2751,6.48763,8.20715
-1.82955,-22.7113,8.16045
6.02221,-5.23334,-0.0657673
-12.0096,8.71726,-0.479269
1.02091,-11.8636,1.64109
-0.205532,-12.377,5.35059
-11.664,-1.01433,2.83899
-27.1728,-4.92057,9.91619
11.1197,2.39229,2.61553
-7.75817,0.75775,1.00272
-6.0391,11.7837,-1.30409
21.3919,7.62259,4.66989
7.64166,-4.65093,3.40009
15.5281,9.63746,0.00720629
19.7678,6.45029,3.78671
9.11298,-11.8498,11.4889
-22.6776,-4.81522,11.6396
-14.4846,-9.83509,2.54776
-2.22982,24.8119,-3.04493
14.592,-5.38846,6.89031
-5.34088,9.4046,-19.1379
4.57415,0.977564,-3.62508
0.559975,-1.72783,12.7945
-19.7522,13.7153,3.25058
-18.0793,-3.10571,-0.887876
14.3862,-11.389,3.7329
15.777,-11.1546,2.53479
5.16634,-13.6212,14.1087
-17.3161,4.33893,14.0861
-0.578118,-11.731,25.2248
8.07093,-5.21319,11.616
19.1068,-4.93516,23.6946
-2.74608,14.0868,19.3152
-2.32295,-16.8256,-3.43571
-16.4873,7.98403,6.40753
1.36347,-12.9577,-5.33578
4.97806,-0.901702,3.89378
-2.2139,2.38307,-9.70569
-8.34702,-2.30458,10.7025
13.6749,17.5529,-8.65377
-19.2707,-8.61233,18.3594
-0.743934,13.2634,7.54607
23.7005,8.13673,-7.68596
-9.11046,-19.9574,21.356
1.47482,-11.7363,2.94239
-4.07916,10.5646,8.52388
11.4301,2.7724,10.448
9.0646,11.1212,-3.10954
21.5277,2.51186,-12.0313
8.68425,-5.54744,-1.0022
-17.3865,-11.9704,-2.60108
-22.4344,16.5553,-4.89253
-0.0246349,-13.2822,2.0293
10.3692,13.5648,2.52564
0.081382,-24.8978,13.6556
-15.9885,4.84248,30.2878
1.02716,-6.40476,20.2051
1.72292,21.1742,5.40208
-6.24604,15.813,16.2854
8.00274,9.71268,11.4995
-11.5006,14.0389,8.98784
-15.9155,-12.1426,27.4648
3.07159,7.23966,-1.76039
4.3139,10.667,15.1038
-5.24309,-1.03758,6.57961
-10.8832,5.32811,-6.96864
-15.2183,8.12192,-12.6858
-10.8222,17.9963,19.3569
3.04537,19.4497,1.92696
-8.11277,-15.2694,1.71305
-4.21409,-4.09893,8.3811
-7.23239,12.6805,1.29954
3.28133,9.28423,9.89957
-12.6151,8.98709,9.59075
6.5159,-10.4527,8.85104
-15.7001,-21.2541,-6.40831
-16.9374,0.58499,3.52999
-11.7688,-13.7319,-1.11119
-11.5037,12.8192,-18.3831
-24.5387,9.3368,0.122702
2.60013,-19.6356,4.29052
-13.996,-15.9118,8.52753
0.0475119,5.36628,13.2643
13.8605,9.90128,14.4716
7.70706,-4.76309,-14.673
5.66027,2.47806,8.35917
6.93547,11.4222,-14.0735
5.93421,11.5298,32.6702
-16.8096,9.89541,22.8699
-8.21292,9.17463,15.7166
1.93464,10.5308,12.2003
-12.9238,-4.60518,21.9668
-6.97096,10.9777,2.56551
0.971517,-13.3451,3.89479
3.79768,-7.30052,2.72078
-6.52455,16.8925,7.61316
9.54024,8.25879,5.35727
3.45178,-18.405,19.7475
-11.9292,19.6055,-3.61423
11.7367,-4.59306,2.4998
-18.0751,-19.6931,7.19131
0.311252,17.1324,7.74577
8.4016,15.7997,15.1814
-13.4037,-10.922,4.26167
-6.40592,-11.0356,-0.20501
0.460457,-10.54,15.9253
-4.63628,0.497621,4.10029
-1.06983,-17.1138,-14.1003
7.56897,-2.34737,-4.257
-10.5952,-18.9735,-4.95701
-22.7765,-2.69399,14.5625
3.57746,-19.6814,11.4091
-13.7421,2.21576,6.98072
-1.4415,-0.832575,18.3936
0.152327,7.43264,-3.58179
-3.08604,9.95668,20.084
-5.26272,-6.45305,-8.90808
9.51567,3.908,9.81674
2.73459,10.3947,3.71423
15.9287,-1.99042,-3.91313
-4.08404,-6.03901,9.38865
6.09099,4.48654,33.5627
-18.5836,2.77579,23.5104
-17.1372,3.62921,24.264
21.4339,-7.08025,25.5488
2.59615,16.7576,-17.6241
-2.87034,12.2829,3.39834
0.992477,-1.48051,10.2857
-15.7665,-23.9041,7.28169
0.829472,-29.4999,5.59882
11.5362,-1.14048,15.4492
10.646,13.8209,-12.1823
2.81199,20.5714,2.2583
2.00535,1.51568,27.6522
-10.4508,10.0437,9.49106
10.8311,-11.2024,1.41712
-7.1431,-16.0505,4.17619
17.5403,8.35531,1.84917
9.84798,-20.1807,19.6268
12.5489,-5.02662,5.31567
8.73673,10.6998,1.78792
-1.47815,-13.7605,4.19413
4.36195,-2.86686,4.96338
2.22343,-12.2441,-0.951949
-12.7583,19.495,17.814
13.0932,-1.61201,-15.582
-0.49354,0.277821,8.84786
15.4158,16.7408,-6.24417
-11.3013,-1.08419,-9.03864
-5.79067,29.066,10.4669
-14.7381,20.8489,4.70369
14.437,9.25115,-5.46607
