x,y,z
0.0106691,-8.72898,5.62505
-0.843098,2.51332,6.05463
0.073117,12.9665,3.84937
-2.75588,-10.9145,6.00083
2.29935,3.1507,5.07812
-0.435204,0.587448,5.05103
-1.46372,-1.65163,5.73046
-0.68156,1.75211,5.04379
-1.76478,-1.46564,6.5828
-0.590062,-1.32517,6.80167
-0.967735,0.0346578,5.55896
0.366282,-0.0130303,5.40633
-0.73589,-0.691061,9.08173
-0.362841,0.96264,9.78642
-0.723554,-0.485591,9.70312
0.0297999,-0.713295,9.46506
0.294196,-1.35983,9.66193
0.501009,0.258651,5.92687
-0.610872,-0.469855,6.28255
0.449808,0.0530263,6.4219
-1.17478,-0.245673,7.46438
-2.51838,-0.225459,6.60602
-2.83346,-0.547039,6.45577
-1.82606,-0.303506,7.48454
1.08727,-0.668514,7.10613
1.5725,0.790158,7.5
1.5725,0.790158,7.5
1.5725,0.790158,7.5
-0.584366,0.253646,4
-0.584366,0.253646,4
-0.584366,0.253646,4
0.524904,1.20822,5.5
0.524904,1.20822,5.5
-0.0217619,-0.363277,11.6
-0.0217619,-0.363277,11.6
-0.0217619,-0.363277,11.6
