x,y,z
0.384398,8.37292,2.80553
-10.4607,10.5507,3.64108
-14.3221,16.1465,11.227
5.10578,-16.3422,9.06691
16.9674,-9.29918,3.28566
14.1203,15.2565,6.27479
-21.2216,15.8919,4.03059
4.8465,0.507979,1.05372
10.2149,-8.36595,6.92271
-10.1056,23.3783,0.62367
-16.2762,2.16659,1.91757
16.3868,1.19729,11.5778
15.605,-17.8035,9.96424
-7.65601,18.415,10.0848
-18.5154,0.570297,12.9856
14.0889,8.46986,1.38334
16.685,0.0152954,9.66321
0.337175,16.449,7.33783
-3.59966,-20.8894,0.802572
3.35377,-11.5979,8.86763
-16.5545,-6.15441,16.8596
25.188,2.96638,-4.14604
-9.85972,9.71826,0.2887
-7.31912,-16.0424,-1.38127
-19.806,4.34932,13.271
9.51562,0.520555,12.4683
-5.66597,2.83593,6.08098
7.47729,-6.73828,-0.170225
-0.949918,6.04694,16.7923
-3.88553,-20.9184,5.03583
4.25116,13.373,10.1875
-17.4053,3.62171,2.72738
17.3734,3.51921,-14.6263
-7.26961,-8.23705,3.51772
-2.63425,9.10806,5.12034
-4.52192,6.84907,10.9129
-6.75289,26.3296,8.21642
-16.8033,1.85575,9.94999
0.871194,-15.7192,22.5222
-1.31237,-19.1578,7.88893
1.17824,-8.31522,6.33416
-4.03456,-13.3802,-1.57286
-14.5034,0.393654,6.66794
-20.3518,20.2708,6.1753
-15.2494,4.45912,9.39553
-10.2109,18.5401,26.6698
10.7397,-11.0764,16.7733
6.72947,1.40108,24.9499
20.6081,-18.6536,8.92121
10.0714,10.8777,-0.0316906
3.9895,4.8011,13.7607
7.05231,-22.9615,6.1038
-11.5284,3.97447,3.09793
-0.0723206,-0.588927,-13.0279
-2.85598,0.478644,1.71813
-4.8063,6.81015,-13.3595
-11.9021,9.55304,-14.2582
2.90416,-4.3618,5.29134
0.538751,-8.74767,7.05175
6.33334,-1.28247,13.8639
7.50851,10.3118,-17.5448
-2.05636,18.9314,5.22239
5.40969,5.91177,4.756
-9.90068,-3.44647,-1.57694
15.5911,5.46344,5.34939
9.90511,6.22573,11.7004
-13.8089,10.4384,5.7613
4.09327,-6.36217,24.6249
-13.1413,-13.0118,-7.97003
2.31736,19.7877,2.23806
9.29449,4.58437,-2.05172
-21.4845,-7.54509,-0.321767
-10.6622,-0.778649,22.6063
13.4389,11.2127,26.2754
1.9478,-0.690953,18.6559
-10.1483,7.93094,0.915503
9.40287,3.02335,17.8871
0.277451,6.8761,7.02743
-0.615229,10.4131,25.0331
-5.83286,-1.80659,6.79685
11.5748,-9.46173,13.3626
-16.6526,-10.9804,-10.0378
0.869351,3.06518,4.16597
-4.89764,23.3714,-8.30062
-8.86618,1.86032,3.65548
-4.17902,6.8537,1.19981
-15.5558,22.9065,1.7981
-6.26756,8.54763,33.0853
13.655,-11.9097,25.4983
-2.19519,-7.29242,11.8227
9.48526,-8.39095,8.92112
-24.2713,-15.5776,8.92744
-10.4528,7.76066,1.11136
-6.36166,-27.7261,13.2198
11.7109,16.652,-11.3562
9.09777,15.872,19.0212
-24.4735,6.81412,-4.81961
-1.55061,-5.00173,26.2404
5.05626,6.12835,30.2379
-8.2526,-15.3584,2.78279
5.43817,-6.00578,1.8255
14.4637,-17.1145,9.57685
24.7913,4.43479,3.95572
-3.71541,-12.1717,-7.07699
4.82071,-1.60154,-5.5702
7.79093,2.81306,4.40349
-8.17367,-6.42142,19.4849
7.16503,12.0772,4.83217
-0.642222,15.132,9.22061
14.9676,-1.92679,6.71562
-24.0708,16.759,10.7801
19.9693,-11.1104,-2.2391
9.39726,-27.2617,7.92531
-16.8812,-15.9197,-11.4917
-9.66431,15.8747,-4.40178
-7.77913,-6.40282,-2.39885
-3.05112,-14.7651,2.59127
-10.7423,20.8297,20.8399
7.67377,20.3176,19.747
-15.7826,-10.5465,17.8734
-12.9468,-3.79738,0.670369
-7.64246,0.0804835,0.123048
-12.0798,-18.7114,-5.43237
15.2303,2.32214,-9.37135
12.6671,-13.3235,2.12244
-9.65588,-10.4325,3.82819
5.97235,-17.5785,-1.45598
10.1635,14.1121,7.08799
2.15142,-29.3625,6.13808
-21.9158,-4.39777,2.90262
22.0738,15.2763,-2.55677
15.4153,-1.91002,0.97723
-1.76745,4.7885,-5.14305
15.5716,1.99306,13.4396
0.735358,-10.7131,30.023
-11.3332,8.98743,6.52408
0.943718,-3.11589,16.9322
25.6285,7.66927,10.7116
4.42698,1.42933,12.179
-10.6851,3.65846,-3.07511
14.5273,-4.07957,10.087
-8.91023,-7.04537,-16.0272
10.5281,-15.4125,0.599379
-6.13204,1.94121,10.6117
-0.0375325,-1.01087,-10.5794
-28.2603,-8.45394,7.29891
-20.6446,-4.28309,2.25878
-2.98783,-6.18408,13.8129
5.4484,6.28256,5.69622
2.06051,-10.6443,1.64347
6.09683,-21.3528,16.9652
-1.87325,-17.6314,15.658
17.484,4.73618,8.47757
-19.5754,7.27845,-6.67328
-7.12714,24.6368,-1.70144
-8.41693,-8.73881,6.55352
-17.7198,13.5588,15.417
4.74522,1.55808,8.72724
-7.20551,9.49979,15.0968
5.89533,15.3282,9.62258
-4.84336,-8.26392,-9.73619
16.125,22.1228,6.27635
-11.9875,-19.5095,-1.94064
13.098,3.50067,2.83676
17.1284,-2.75139,4.74067
-14.4788,10.5734,23.4444
19.2998,12.1886,7.20264
26.9819,1.68675,18.0119
-5.87673,18.3733,9.62085
-5.35142,7.76411,4.34648
2.62925,12.8939,30.5719
-24.5482,-10.7999,-1.98431
-20.7038,18.9808,2.93747
-18.7137,6.0641,24.0287
-1.59977,25.8904,2.20398
-18.186,19.8181,-7.13808
-9.42965,14.2383,8.46511
-10.6839,6.59023,-10.0231
-3.3955,2.7052,19.4029
-10.9258,-24.3603,2.73791
9.01156,22.217,5.1274
10.1908,9.21101,3.30523
15.4091,10.5645,-6.96393
-1.55199,-14.7047,15.3591
11.2753,0.857696,-9.34939
-2.86648,-0.308128,26.1842
7.12486,-17.1964,3.31861
14.1388,-0.698282,11.1645
6.67632,13.1383,1.98446
-21.1149,-15.4168,5.44797
-0.495385,8.32413,32.4341
0.914491,13.2878,1.59459
-5.87137,3.34378,2.18811
7.23143,-11.8357,23.7336
24.8239,6.5148,-4.83333
6.12983,1.94572,24.72
8.18733,-6.61783,0.0402688
-20.7622,-3.21234,1.05272
23.2456,0.674939,10.5982
23.9529,7.51374,13.5027
3.01854,5.72244,17.7572
-2.8472,-19.335,21.315
7.20467,12.3112,30.5041
-16.3873,16.8905,-1.20538
-0.766838,-15.3131,5.74091
5.79955,-13.9224,5.23817
-6.7297,-7.81657,18.5819
-18.5272,-2.09259,-9.11231
7.40052,8.2863,-3.3324
-2.62252,14.5519,32.0186
-4.17609,-28.5246,9.6321
-15.7512,9.06504,-7.27614
5.10797,-8.51466,-4.67307
3.8496,9.25587,26.1349
18.689,-20.342,9.91858
11.8533,-2.4201,20.372
10.0955,17.5449,-1.38096
2.10851,5.57096,-2.13286
-10.4174,27.7089,1.95861
18.8068,-10.1905,19.0507
1.69492,-8.23932,12.8807
4.05306,12.857,6.6335
17.8902,9.00517,-9.82807
19.2377,-22.7181,5.0658
-5.75638,-27.6145,2.07558
-2.42941,12.4568,13.5246
-12.0473,4.01572,7.82477
-17.5681,-5.88684,19.672
6.17858,-7.12729,-3.65119
9.57983,14.953,7.31255
-1.98424,4.87402,-4.74835
1.22133,1.82141,-12.6252
0.817909,25.1036,-9.75283
-3.05537,-27.4996,5.5253
-5.21702,1.16367,10.4761
7.86433,-5.48794,16.6824
-6.00098,8.03551,11.8611
2.90407,-19.3137,-9.90664
7.01117,0.518597,13.6167
-0.516017,-0.583882,-10.9701
-7.80657,6.14351,7.47506
-4.53371,-15.9456,1.47857
-17.8198,10.2539,12.3611
-12.7364,-2.37863,13.2942
11.4759,2.20198,6.42199
-6.75884,-17.6916,-11.2711
-1.34733,0.341973,-2.67218
9.79823,17.5334,13.2959
19.4126,-4.2107,9.12327
2.38844,16.605,19.4532
-22.7984,12.2337,12.7338
-13.5984,-23.7013,10.9489
-26.723,2.27005,16.0165
-16.7241,4.07325,1.54226
-18.2623,10.5343,18.8466
0.819738,14.5301,-15.0092
4.99707,2.012,18.6418
9.4976,16.3649,5.37562
-19.613,-5.09182,-6.9888
0.896995,-8.94765,9.60092
-3.17879,-14.0059,12.8359
18.9767,18.6376,-0.727266
17.9769,-2.31917,3.82856
-12.2718,-1.13123,3.27542
11.4795,1.89399,11.1458
7.91039,-24.2806,8.76477
-9.71939,0.147206,8.40383
-16.3467,4.60867,9.3015
4.02665,13.5948,-9.4394
-5.25583,-22.852,-7.34468
-8.04428,-1.21876,-8.54702
-12.4364,-17.0331,8.5793
-6.80125,-0.161703,-20.1578
4.02522,-12.8587,9.41498
17.814,16.1927,0.106185
-10.1722,-6.93273,3.22726
-16.3663,2.49931,3.89396
-14.2913,-7.44424,2.12264
-3.55193,-22.2136,-1.06719
-2.9035,-3.04537,12.4847
-5.94873,-15.2779,0.862455
4.93037,-16.7459,-1.69997
14.5868,-19.5504,-4.03087
7.1989,-17.7789,0.1416
-24.7825,-14.4841,0.307199
-14.1608,11.5646,10.2174
18.7495,-3.75877,2.97011
-21.4683,-17.0962,4.97204
6.89221,-5.97983,5.10177
27.6083,7.41149,11.8196
4.70926,8.01954,2.82168
-13.7969,20.9812,7.12569
-15.5811,-4.32034,11.5076
3.28445,24.416,3.54049
6.64113,27.2721,-0.422382
-4.78498,5.44168,12.1511
21.122,-4.33546,14.5203
14.2025,-6.21133,-9.85634
-11.4825,-5.49556,16.0038
-10.2417,0.703725,17.319
-0.966345,6.94097,16.5876
4.76375,10.5981,7.14416
-15.1079,-2.2441,10.9323
1.34041,-8.64098,11.6585
7.60381,19.9092,-8.68098
-24.0051,5.93307,11.2811
-2.88573,-26.8025,1.31495
-20.69,15.6256,6.13758
-25.1722,-13.1839,10.3636
-22.7938,-6.02705,17.333
23.5823,11.8808,16.0949
-4.28168,-21.4204,6.75656
-13.6357,-23.9261,15.4192
-11.7845,-13.0235,15.6875
-6.40711,4.97447,-4.95808
5.53198,-7.63166,-2.80139
-3.04444,14.5654,-1.40131
-28.0748,-1.59,5.81485
5.19406,5.02492,16.1936
15.6739,-2.14798,1.27108
8.16854,-1.48054,4.97035
7.79184,-7.08187,-5.31062
-21.3775,5.73249,2.55789
-8.84838,8.8863,2.28022
0.360739,-8.84167,12.6884
10.9307,-17.3974,-11.8975
-1.17223,-6.65262,11.2177
-1.84212,-7.85405,12.1447
-18.4667,-11.6832,15.4588
-16.8908,-1.20334,9.94162
3.77453,-11.9474,-8.58113
-11.2443,4.81527,-18.1894
20.4654,-14.5827,-9.41312
8.91963,-14.6753,-9.42713
2.56525,-13.4058,4.38367
8.82845,-15.7312,-1.3789
-5.98549,-0.373155,12.2859
-14.4285,-17.2996,7.41463
-8.46494,-12.0629,-4.6122
-4.65369,-3.96144,6.4191
11.9231,-6.49205,-2.72198
-0.742166,-6.36488,-3.52211
-0.202507,6.92975,-2.14473
-0.586459,-9.20679,9.37696
-16.741,20.6055,-2.0037
4.83503,4.06957,4.71966
-6.17024,15.9329,12.2384
0.277501,9.99347,-1.178
18.0829,-22.5491,1.8875
-18.9513,-15.4358,14.3252
-17.078,-15.7589,-4.85732
14.2668,-4.78091,11.1224
