x,y,z
2.21994,11.5752,10.2226
-1.68261,5.6896,-4.48724
-3.00266,22.8681,9.81918
14.8034,3.6074,1.99431
13.2869,-8.96069,6.36772
-4.4255,-6.62875,0.878018
-5.12437,18.1361,9.95263
2.61366,17.0434,1.17212
0.805882,-8.83885,7.22894
0.292038,-16.7228,1.67975
-15.7445,-12.5724,7.65342
-10.3327,-6.9072,11.3565
-5.46206,-22.2073,10.9246
9.56744,-6.78941,9.69557
-2.9922,-0.306628,4.44157
-1.72378,23.076,11.1374
-1.23918,-3.84327,6.33786
-21.794,1.22573,-7.09306
-3.55666,16.1911,4.88991
16.6457,2.92591,7.59061
8.96605,7.45169,8.20485
5.27122,3.93744,8.13752
5.92857,-2.07287,0.336997
-12.0213,10.5799,1.90924
-7.22269,5.22978,5.48305
2.35984,-11.4523,3.78617
6.79174,-10.5786,5.73818
-7.21669,19.468,10.2735
-11.2011,-2.33441,-15.7887
-11.8008,-3.32874,2.97831
2.48997,15.7608,-0.235649
-25.6767,-4.33072,9.8861
14.6923,2.96531,2.40378
-11.7351,14.1637,3.30146
-13.0401,8.2491,4.22788
-6.87953,-0.913522,1.78902
0.136513,11.4727,-0.316424
10.628,-4.07774,4.72216
7.46842,-6.28531,3.41059
8.65178,-9.74756,22.2301
8.84008,13.0633,2.1047
8.00061,-22.9865,-8.15164
8.06589,-4.94776,4.14568
10.6098,5.20171,5.50375
8.83064,9.51543,18.6464
1.81232,-11.9934,0.445905
-18.4239,21.6473,5.34027
-8.8436,-2.59188,19.126
-3.42108,-5.53874,-1.28744
9.2027,-13.3078,9.61433
-2.81466,-7.19059,11.9219
6.11152,-15.4229,6.34802
-10.4202,16.6544,17.411
-11.7928,0.999148,-0.446665
-14.6505,2.13471,1.78884
11.2779,-8.90083,0.158428
-5.22246,11.8631,-1.99942
0.37892,-23.7529,-11.0182
-10.0418,-13.0607,10.4917
-3.46908,3.88242,3.22214
9.7582,-12.09,-12.9209
-0.605015,-8.36701,-7.07123
-1.381,8.91009,-9.93993
-6.38987,19.9668,7.69038
2.555,3.07826,-2.46637
-16.4195,19.4532,-8.30267
28.0801,7.63425,0.655979
9.49451,10.3699,3.01662
-2.06843,-0.0381904,2.74096
25.735,-9.083,0.30556
21.5194,-12.3026,-1.16912
22.0595,-10.5637,7.90503
0.306885,-25.7162,19.444
-13.4404,-1.4499,-11.8484
-20.0038,6.27786,12.7406
-7.35226,-14.1458,3.62902
-4.76029,-5.71011,4.36336
0.566891,6.95594,11.1395
8.03695,-10.7418,-6.09165
0.699174,27.0374,16.7945
-13.4464,-1.89965,29.8877
-14.831,-1.0301,9.10703
-11.0098,12.5096,29.4684
13.9394,-6.53204,1.209
-21.3009,10.1929,10.408
20.5111,-6.73673,-11.6081
12.5873,17.9509,20.7911
8.49645,-14.8988,7.9574
-5.46545,21.7047,-9.22698
-15.9095,15.6098,4.56784
-13.2293,-6.4821,10.9849
-1.59017,-16.1166,-5.5036
25.7346,-10.6458,11.6383
-28.1428,-6.86078,11.9496
19.1342,-9.37134,-3.88052
15.2412,-18.2068,4.31881
-14.981,-23.5697,6.49166
9.66258,1.32901,12.872
-16.4594,1.82067,1.63948
6.97041,9.77383,0.311231
-14.9064,8.76437,0.0554298
-2.52552,15.7073,17.0515
25.4255,11.3884,15.3514
11.4582,11.5024,10.4524
-0.506712,-28.5694,12.641
2.36666,-15.952,-4.49989
