x,y,z
0.301717,4.50482,13.5163
-4.26093,-1.49851,12.7577
11.9368,-3.75402,6.63513
-5.33577,-0.625634,6.20557
1.28217,2.69581,4.13945
6.48481,2.73199,25.572
-14.6122,-3.94335,0.594079
0.00460784,-3.43521,13.2241
-3.21746,7.8716,5.80147
14.5599,2.55978,0.172402
5.79337,2.5873,1.32155
1.34048,5.11734,16.3555
1.28444,8.46544,5.93862
3.29436,7.35735,3.53467
2.46842,5.27452,3.55346
-2.06578,10.6136,7.55884
2.51073,-11.7432,9.40921
-0.655857,6.578,19.819
0.743947,-9.87173,5.50001
4.96617,-0.35311,4.84117
-4.35399,2.25374,8.64836
3.35667,-1.72674,8.344
-2.99144,6.08058,10.6409
-8.43534,-17.8709,6.62141
-10.6106,-16.5401,5.92015
-2.00502,6.8085,5.90007
4.52516,6.47922,5.9243
-1.7515,-1.66802,5.29973
-5.42589,6.26138,5.38539
5.21885,2.98967,6.09172
2.9394,7.20485,5.74402
1.50763,6.06028,3.74358
0.0780375,-1.5654,6.07542
0.350019,-1.72384,7.83015
-1.78979,0.992486,6.41207
4.47168,7.5133,4.95385
3.87251,6.95832,6.27118
-1.77251,2.3733,4.27683
1.69036,6.3916,6.06181
5.0825,9.03419,7.28388
3.74393,8.25777,6.98241
1.5399,6.98233,4.2366
12.3535,1.74734,8.56528
12.3924,1.2533,8.10522
0.0417937,-0.460985,5.23677
4.19922,7.02597,5.9288
-0.165459,-18.1397,5.57345
-0.199525,-17.2396,5.6143
-0.602144,-1.12053,8.4576
2.87493,-0.670769,10.9558
2.7712,7.64281,7.04302
9.85539,-1.6442,5.27506
8.94392,-0.054787,6.08022
9.33249,-1.07733,6.38302
10.2346,-0.638037,6.20582
9.25846,-0.0786496,5.74555
3.95667,-7.16375,6.97619
4.55701,-8.06165,5.81167
3.0204,7.50351,9.39908
3.8396,7.22886,5.82746
1.86325,-1.11631,8.88854
0.502896,0.0266465,8.4184
0.524306,-1.03931,8.55938
0.877144,1.20483,9.66207
1.63501,1.64435,11.3295
3.6749,8.22784,5.11582
3.72877,8.65421,5.785
3.53028,-8.79124,7.23793
4.07635,-8.03129,6.8006
4.14459,-8.00303,6.84738
5.02829,-8.88152,5.48981
-0.805345,-1.3875,4.81552
0.832178,-0.572181,4.16715
0.615124,-0.355532,4.00416
-0.478876,-2.05561,5.21735
-0.307428,-2.23779,6.1671
-0.648493,-0.415772,8.62095
-1.08468,-1.51805,7.77548
10.2925,0.295184,5.11059
9.45265,0.932297,4.72824
8.11004,-1.29644,6.5828
8.49422,-0.455404,6.22769
8.16327,-0.768919,6.44234
8.29165,-1.11015,6.1589
-0.142084,-0.496622,4.46971
-0.650512,-20.2134,4.25777
-0.973563,-20.2508,5.51078
3.26697,-8.09919,6.31005
3.45273,-8.58035,7.36321
0.524904,1.20822,5.5
0.524904,1.20822,5.5
0.524904,1.20822,5.5
-4.51693,9.13474,6.3
-4.51693,9.13474,6.3
-4.51693,9.13474,6.3
9.588,0.052259,4.4
9.588,0.052259,4.4
9.588,0.052259,4.4
1.90522,-0.414325,10.5
1.90522,-0.414325,10.5
1.90522,-0.414325,10.5
3.97016,7.7015,5.9
3.97016,7.7015,5.9
3.97016,7.7015,5.9
4.59347,7.45696,4.6
4.59347,7.45696,4.6
4.59347,7.45696,4.6
5.27009,8.10517,6
5.27009,8.10517,6
5.27009,8.10517,6
5.95685,10.229,6.3
5.95685,10.229,6.3
5.95685,10.229,6.3
10.0149,-1.18646,4.5
10.0149,-1.18646,4.5
10.0149,-1.18646,4.5
-0.892581,-0.641904,4.4
-0.892581,-0.641904,4.4
-0.892581,-0.641904,4.4
-0.227842,-1.14433,8.09999
-0.227842,-1.14433,8.09999
-0.227842,-1.14433,8.09999
2.32259,-1.59104,7.2
2.32259,-1.59104,7.2
2.32259,-1.59104,7.2
0.319227,0.626328,11.1
0.319227,0.626328,11.1
0.319227,0.626328,11.1
4.12125,-9.79001,7
4.12125,-9.79001,7
4.12125,-9.79001,7
4.1404,-8.39711,5.9
4.1404,-8.39711,5.9
4.1404,-8.39711,5.9
10.658,-0.724873,4.1
10.658,-0.724873,4.1
10.658,-0.724873,4.1
10.4459,-0.631713,4.8
10.4459,-0.631713,4.8
10.4459,-0.631713,4.8
9.17081,0.481262,6
11.1671,1.56867,8.8
11.1671,1.56867,8.8
11.1671,1.56867,8.8
-0.139521,-18.8487,5.6
-0.139521,-18.8487,5.6
-0.139521,-18.8487,5.6
4.68445,-8.70128,6.4
4.68445,-8.70128,6.4
4.68445,-8.70128,6.4
