x,y,z
-8.96783,0.919418,0.683797
2.42131,-19.0527,5.63416
8.14714,-1.30619,3.89045
4.04131,5.45287,7.65181
-20.2584,-6.95454,-14.111
-10.2229,-4.93251,3.6655
-5.87057,-2.43212,5.74353
16.6856,-0.690746,8.38684
24.5196,10.1274,4.42686
-1.61266,9.20537,5.58856
15.7509,20.3443,5.24782
21.5998,-6.28013,10.5475
-0.642178,-15.2898,5.6675
5.69433,-7.02908,3.74165
-0.632463,8.07412,1.70392
4.37714,-3.70479,20.0139
9.95387,-3.17313,6.23836
12.2345,10.827,0.611507
2.31401,6.84025,8.8433
9.58626,-2.76206,-1.62561
-19.0833,-1.58536,8.54098
1.33634,-7.17492,7.51518
0.624008,-2.26026,8.33709
21.1996,4.44644,6.5993
-6.14084,-7.66841,21.6619
18.6498,-9.37855,8.25139
-2.18035,-10.9383,5.01078
18.2035,9.7205,8.23508
2.24016,26.647,3.71442
-18.1818,-1.96022,25.5755
-4.93507,28.3449,4.56592
-10.0898,5.05719,6.09975
-1.04569,8.63469,11.1324
13.7398,7.95873,-5.9606
-17.5386,-20.3979,5.31027
-7.36563,7.97858,23.5616
-12.251,6.66537,6.38572
-4.23567,7.40163,-6.69365
-11.8922,-12.635,-11.8086
-2.25348,-17.1992,7.12433
13.2196,-9.21265,12.871
8.6282,-13.8137,9.12171
2.75151,-22.9924,21.9985
-17.2717,18.1197,19.1808
11.1719,-0.878503,6.0111
7.34189,-14.8114,6.90178
3.05177,-17.7869,7.08917
-9.26426,-2.42237,6.22505
-7.9944,-23.5101,19.3616
-6.38208,7.8644,-4.32935
2.62626,-11.4232,6.00725
1.97275,8.70234,9.67846
6.75443,11.8274,18.6773
1.20478,-10.4044,12.2917
-11.1781,-19.8561,-10.1449
-3.08852,-3.3354,8.58061
0.643132,-12.9033,7.89167
16.9399,1.4896,2.01746
-1.07868,-11.7046,9.17197
13.3548,-15.5482,3.71956
5.92243,-4.47663,4.12573
0.305983,-3.13233,25.3046
-8.85866,-4.66299,8.80911
-10.7994,-19.5593,4.42222
15.911,-19.9305,9.73352
-5.14023,-15.592,4.58112
-8.78078,-23.7787,6.85687
-5.89323,-8.21522,14.223
-7.0592,-11.7695,6.29847
1.59452,-10.9327,7.83226
4.42392,0.685321,6.18233
10.8725,0.697259,2.59564
12.7251,3.07922,6.11347
10.1763,-1.45175,5.76712
-4.3634,1.67829,5.53983
-5.02034,-16.539,10.8705
-2.04145,-9.34325,12.0944
-3.95614,29.6441,6.73253
-15.8049,-18.9912,8.99257
-11.8746,8.77127,27.5106
1.43276,-25.8484,10.3777
6.4682,5.45127,14.4394
14.8087,-2.86267,5.75878
18.3961,0.330941,7.72402
18.0137,1.13782,0.0869632
-4.01509,8.44242,-0.974894
-3.87541,2.42323,6.41795
8.50263,-13.7288,4.73339
0.544589,7.43879,9.65592
-15.5794,8.73528,8.03588
7.53297,2.74876,6.53646
5.19454,-8.92488,26.6659
-4.02932,-18.4078,-0.576286
-6.26182,-20.0771,5.61198
-8.60465,-28.2733,6.03662
15.0245,-6.14318,3.63171
14.1559,-9.65755,5.48097
21.6663,3.02842,5.29044
14.5701,-20.9096,6.72458
14.486,-24.6769,7.32477
0.0809043,-12.8727,5.17241
-8.57279,9.48622,9.70172
-15.1401,-4.20152,5.27895
0.289887,-18.383,-5.84463
-0.524558,-17.1132,3.99988
-2.49612,9.37013,7.62278
11.2433,4.80262,7.38137
4.88151,2.97961,9.11011
-6.48165,9.93446,3.46069
-2.99801,-2.45073,11.4361
2.02373,4.19035,7.90726
16.8616,-18.5009,9.44212
15.477,-10.166,8.07251
17.5432,-6.07034,8.13841
-2.77092,-1.21108,3.17004
-2.09243,-8.11601,3.90143
14.2537,-0.0881274,1.07918
16.8256,-21.4417,3.99606
18.0225,2.33957,24.4503
17.1519,-4.51057,1.3944
0.0315195,-1.21816,6.368
0.426774,-14.443,11.4765
16.1995,-18.4195,11.8236
-4.27394,-3.03707,6.20997
6.67608,6.90387,10.1899
12.5311,7.85138,7.67383
20.4792,-10.8576,7.89289
13.9019,-1.41643,5.01336
1.86645,-17.3815,7.28806
16.9087,-4.86223,5.97805
3.35143,-16.451,1.71988
7.56085,-19.2519,2.72499
5.42554,-9.42755,8.83819
7.43742,-2.99045,11.5942
2.29692,-0.178007,3.2854
4.70702,5.43156,1.27271
-12.6701,10.4947,9.65052
-7.6232,-18.1984,4.23199
-3.66771,-18.6376,14.2487
14.3244,-4.43244,5.65337
2.96383,9.98221,7.12468
2.10421,9.95863,1.20108
5.69854,17.1525,5.03965
14.4804,-18.3894,1.89496
5.08876,8.70419,4.72938
-4.42764,-3.69851,5.84439
4.34905,7.79885,0.987479
7.29944,4.6783,1.98305
12.8238,10.4103,2.69439
6.98657,-2.05118,10.6016
4.06489,-1.84493,5.73888
10.3864,8.9783,12.0959
7.84678,-0.538965,10.5664
16.9725,8.18048,5.78854
26.1231,7.83241,7.76925
22.2346,13.0208,9.2239
5.56012,10.5376,4.53884
-13.504,-20.5694,8.82722
0.975384,9.37267,5.80958
4.02029,7.7871,7.95475
20.0568,-3.99044,-2.95353
-1.08511,-22.5252,6.75512
2.14922,-11.8275,7.00321
-9.86398,-25.7893,8.54611
-6.20673,-18.7252,6.18204
-5.37422,0.279105,3.75891
0.248467,-4.86749,6.91864
-5.57828,9.86823,6.84407
2.89373,9.99586,9.64361
16.3279,8.80687,11.4959
17.6959,9.00444,12.6254
19.6419,-0.989101,4.46828
21.8324,-9.98665,4.12315
-0.779334,-10.1767,8.16298
7.55074,-1.84261,1.97543
14.7305,-1.59225,4.87318
