x,y,z
3.36447,18.6965,10.0861
16.7284,1.67698,9.40459
0.534589,1.64013,7.21928
-8.56783,3.38179,0.28328
13.7875,-0.457687,13.458
-3.54375,-25.7856,10.8787
6.05675,15.9295,4.7934
13.7138,-14.1302,10.0997
3.92092,16.6348,9.74419
-0.802075,-8.89623,9.72565
-5.66939,-5.07432,12.7535
-8.86827,-13.5114,4.2274
-4.80217,-15.2768,1.02965
-14.7268,20.1046,10.1663
-8.7663,-0.0363635,13.3779
6.49332,12.319,11.5544
-13.605,7.72376,8.91119
4.78897,11.4612,7.74276
-1.05249,-17.7564,19.6335
-9.83645,13.0527,6.09177
3.76821,-1.40929,3.01263
6.14836,-16.5729,5.16209
18.0483,5.15582,5.79997
-17.1993,-9.59114,0.410178
19.8053,-9.82849,7.5071
-18.6372,-3.00931,2.16794
6.26602,-21.0044,4.31005
4.82871,14.4275,-13.3682
0.834287,8.1216,9.17256
-26.3733,-5.1656,2.92661
-1.64299,2.74812,11.0823
-2.06521,-1.12606,-23.0446
-3.02329,-0.0821738,24.3275
-17.7502,-4.92336,-12.6804
2.82264,-5.05171,3.28178
-15.4973,-13.5704,0.287749
-10.9505,-10.548,8.63993
2.31045,-13.5563,-3.59959
-16.2082,8.0662,-0.188064
-12.7409,-11.8864,2.97347
-4.90561,0.461092,24.3023
8.46735,-4.51256,-5.65577
17.6505,12.3144,1.46872
-10.7774,-4.16217,12.2945
6.90498,9.03892,25.8515
-4.53463,17.6628,5.41186
-14.6605,-13.5894,3.55304
15.4175,12.204,9.15898
6.05938,-2.67495,1.8622
7.79164,-17.8365,11.3216
8.42987,9.13598,9.67137
-7.41959,-20.5413,15.7092
-0.162083,15.1815,-1.18145
4.43101,5.35015,20.0226
7.57588,1.75935,2.35912
-7.90708,-7.18981,2.38075
-19.0278,2.96315,13.3944
-6.41711,0.802183,-21.4177
9.19816,-13.4543,14.0355
16.4342,8.84196,12.4631
-8.25737,-10.3692,31.8452
-17.2599,-13.4464,6.22812
-6.56745,-7.88444,9.62894
-4.52639,2.57381,10.7915
-16.5659,-1.08923,19.0492
-1.94818,-2.43568,11.067
13.7925,0.510906,6.33949
-7.13645,16.8083,9.39885
7.1689,-17.618,8.33691
-4.6377,2.77518,9.88519
4.10669,-10.7851,4.39351
17.1982,-0.446369,22.2499
-18.3733,12.9513,-2.69253
8.67852,10.7768,17.1739
3.38508,-4.08334,3.28451
15.7227,-9.01315,17.7845
-3.55884,-24.4268,15.7434
-11.0015,-21.3792,-10.2597
-25.2961,-0.310673,20.4694
15.6105,2.46005,-13.3728
4.54245,18.8226,4.79097
-5.75114,21.5781,8.03295
-15.9372,7.97979,-7.58696
-9.87581,15.2105,-5.24669
-18.5524,11.2359,-8.98636
2.38251,-9.07964,-1.47198
-2.55269,8.09778,-16.4787
9.76972,7.41887,3.99356
21.2298,-7.00278,5.22361
-2.31818,-12.8263,10.8991
0.439883,-21.8271,18.3341
7.30849,22.6532,7.33032
10.683,7.60811,7.70134
8.19416,-11.1658,6.78571
-10.913,0.485118,3.93763
-0.790626,18.7586,27.3638
-7.31795,2.53843,-1.51692
4.94948,12.3575,0.0203121
3.03448,12.6719,-0.344944
-6.98767,-9.33658,-20.771
-12.3569,-8.97879,11.0939
3.09359,-10.6972,3.15613
7.18031,12.2997,-11.7678
2.08236,-1.67104,2.627
9.56045,-1.00985,-6.92408
0.388323,14.7815,1.53252
22.3036,-8.29373,11.1281
-13.4667,15.8623,3.64075
-13.3714,17.5086,4.69027
-6.03159,21.706,16.9345
10.3511,-12.1092,2.46972
-6.38199,-16.3185,14.1788
20.0908,12.7326,-9.08594
10.175,-5.33439,6.02137
-16.0896,-7.61235,2.25016
-1.34492,15.3238,3.6238
10.0771,-4.30512,3.17189
3.70181,15.0386,17.5943
9.95684,-4.95745,-4.76994
3.46479,1.09178,7.43921
6.12046,-12.8615,12.0333
5.78028,14.1453,2.42064
-7.26014,14.1857,-16.7769
-7.59357,8.97448,-16.8756
-10.4541,-10.729,14.6053
6.47754,-4.10685,-8.69095
-6.1612,-16.2943,1.40872
24.1563,-6.35267,2.51673
18.515,6.67291,12.8068
10.4508,11.0394,10.152
-7.6687,-1.60803,-6.68494
-1.22299,23.6238,13.5842
20.7748,13.3587,20.6875
12.8927,2.60352,-20.265
-6.94922,-15.4152,9.17589
-12.9673,9.11684,2.07557
-1.32533,11.0664,27.6727
-5.15564,2.69533,6.36215
9.56117,0.920366,14.895
18.5088,-6.25699,9.60118
18.9731,-1.46848,12.0772
-19.1494,-15.5914,19.8069
