x,y,z
2.2401,4.28866,10.2175
23.4612,-18.3107,3.40445
-7.43149,9.02898,9.12859
-11.0961,8.70035,6.70361
-11.2598,-3.71892,11.011
26.1115,5.23031,11.596
6.65992,-1.56911,9.51686
4.79968,-5.30517,9.9901
12.5685,10.916,11.0246
15.0156,22.5255,3.70905
-0.273996,-2.46222,13.7792
-5.99316,16.1997,3.00548
-10.4951,0.064642,3.19335
17.103,-20.0497,4.83478
-1.69157,-7.85805,6.90384
-6.25409,8.52014,10.8053
0.129623,4.77916,-6.27468
1.0377,-0.364547,3.75947
-3.40405,0.0937438,12.4284
-2.46566,-6.47119,7.78746
12.3413,9.28316,1.63891
-10.0675,16.2441,10.8775
-6.76633,-14.6212,4.1961
-0.0138378,-15.6169,3.47169
-3.51394,-9.92627,3.04947
-5.83816,-16.2089,6.19648
-12.826,9.40874,8.4088
0.649375,-6.82924,6.7589
-0.174382,8.77672,1.63911
3.37144,23.2557,13.9274
8.55668,0.347792,4.85933
-0.868309,9.11334,-20.1192
-2.97521,12.6902,7.17407
-0.438965,15.0753,-6.47757
3.46225,-0.152393,6.01707
-16.7078,1.46489,0.466128
-8.85798,-2.88222,3.47826
0.409973,-7.94469,9.86786
-15.3572,-11.0034,-0.603149
-7.51786,-9.21047,1.08288
-3.74779,-2.46467,28.5519
-29.5568,4.95229,5.14649
13.4451,1.3172,10.7023
3.58322,-1.32058,5.76655
-13.7163,17.6084,21.8725
7.77877,-0.0777766,20.4905
-6.77559,-2.49325,-12.9316
-2.76306,23.1238,10.3142
-13.4392,18.1731,6.42427
6.48062,21.2579,14.2647
-7.17734,26.477,-2.52021
-14.6825,23.2996,6.4667
-5.77751,-0.165188,7.34674
4.94739,-18.9603,17.2874
19.0038,10.3007,5.7375
11.1658,17.1428,24.7979
7.88901,-7.92875,-10.4474
4.16844,-1.37656,5.01884
-11.6871,-1.03995,2.91935
-15.9561,1.56165,9.11981
-10.1759,-0.826858,4.86002
