x,y,z
7.02396,16.4527,9.65975
-6.31078,19.9958,-7.46514
-0.15165,17.434,4.76574
-16.1705,-8.12037,-0.588377
-1.83884,-17.5505,9.62882
9.61247,1.70499,-5.64418
-6.8196,-10.8523,10.1993
-12.5226,7.59103,4.07368
-8.91419,13.1617,2.82904
-2.59127,4.04432,6.58059
4.0665,11.3224,11.8553
3.81128,-5.56757,7.22536
8.35646,5.37827,5.77315
-8.02048,-16.594,15.605
13.6991,0.527033,9.49948
-10.8045,-1.85562,8.837
21.9979,-6.51428,3.6344
-14.0292,0.945635,1.66526
-2.52697,-7.63052,0.524378
13.9256,10.2051,4.2044
9.54579,-4.93985,4.55135
-3.67795,17.3161,1.15633
16.7903,0.4273,0.592192
7.94561,7.46395,3.33495
-0.399769,-7.50251,1.32489
-6.059,13.1783,6.34437
16.8621,12.6803,8.72795
-24.0944,-12.4059,-0.22409
16.2162,1.38076,0.872979
-0.621258,-21.8748,5.79428
1.53749,-15.2836,10.2893
13.678,1.34364,0.910623
-17.5494,8.46941,4.22888
-2.13084,12.6055,3.35801
-2.83126,4.00995,4.00906
3.75889,10.4218,-7.89046
12.5837,4.4685,9.24437
-19.5411,9.04612,21.7076
0.542232,-19.1893,22.5573
9.69701,4.12603,1.27024
-3.45795,-15.5231,5.86942
9.30387,12.0456,5.4499
-13.0103,-4.01873,-11.2713
13.8894,-3.10879,3.90421
13.2069,-4.48723,-15.8427
-10.6636,2.57351,9.3497
3.36378,-17.1491,11.5303
10.3653,-26.6461,9.1159
4.60878,13.761,26.002
13.9444,8.05329,1.43123
-4.31952,-6.08812,16.894
-7.74251,21.1278,-6.26156
3.17965,-6.31525,3.59332
-6.86798,-9.55893,17.9995
-9.0566,2.77476,-3.85759
-1.91826,-15.1665,2.48356
-7.02797,-20.0326,3.07798
-16.9201,-23.3538,11.7021
0.779404,-14.9751,7.84338
10.8355,4.80221,10.1059
-7.54169,-14.5219,25.2247
-11.6078,-4.89187,-2.65267
-14.7185,-1.73372,2.09319
17.4715,-21.973,-3.60645
15.9447,-9.19166,1.70643
7.8522,-20.0641,12.498
1.17679,-13.9711,5.0254
16.8114,-19.5044,14.0056
16.5278,-9.08291,20.7954
14.0329,-5.15087,-2.86453
-2.58524,-29.7908,6.38063
8.19253,-27.5259,2.39872
12.1786,-12.1261,-0.643319
2.50667,-19.281,-10.9764
0.766054,2.45121,0.934678
10.3598,-8.35113,8.55619
-1.86562,-8.94307,6.16749
2.24732,-25.6297,-7.30874
-4.1445,-26.1655,3.7988
0.700928,-4.94193,-6.01429
-4.99706,-17.3021,2.23756
-11.4409,-0.0906535,30.6231
-3.06194,-7.55504,1.13011
-14.7193,14.7353,-4.76387
20.3637,-5.57865,9.86402
6.98941,12.2715,9.84359
-6.48207,21.4106,4.06528
-25.3017,-8.4503,15.8892
-3.63665,21.3103,1.08683
-12.5136,-11.6859,1.87169
15.1096,-2.15706,0.830221
13.0952,-1.65889,14.9543
7.08963,-11.8237,9.00047
17.2394,1.92201,5.29813
0.155406,8.5785,10.2041
-6.85925,-6.0389,-2.49544
-2.70454,13.2464,-0.700357
1.34144,-2.81368,14.6454
-10.5862,19.1975,-7.93322
-1.54141,12.8209,2.66102
22.0953,-3.76402,25.6078
-2.471,-8.16327,24.5285
-20.4693,-7.38412,7.67075
15.8535,-1.00655,13.119
13.8703,-22.2609,7.72492
-11.8491,1.74793,-8.77992
0.237918,-4.47511,20.6456
-17.5672,21.3068,-3.9273
27.3316,-6.49917,11.2373
24.4281,3.45234,-0.823678
-2.72257,10.4586,3.87718
-3.16852,-12.8548,-10.1095
-26.7201,9.19395,6.59303
14.2137,-2.07505,1.03807
-8.18537,6.06524,9.73106
-16.2371,12.4949,15.5264
-18.9221,4.14817,-6.64195
2.92737,-6.92812,8.81673
10.7498,0.0346636,-5.91258
-1.25386,-1.98378,-5.80697
-16.2615,-20.2649,4.1988
-13.0093,-13.9401,-0.579925
-14.5687,6.27102,-15.8943
16.0918,16.4573,7.68036
10.0549,-23.811,21.001
5.83891,-2.71504,-5.34582
1.38648,-10.0183,11.3605
-2.57348,19.1993,0.845455
-20.5635,-18.3048,8.09591
18.2491,13.6744,-7.98606
3.84371,10.8353,-1.00336
-2.36967,-15.9723,-8.14241
3.64071,29.5304,3.08589
-15.4126,-12.0497,-3.46693
-12.7723,0.107551,6.54403
-16.0129,2.07622,0.63139
-6.80807,-14.2244,15.7951
0.245492,-12.6996,-9.65768
-3.93823,-7.88049,14.0072
9.90778,2.47029,20.3932
-11.3196,10.5822,8.29228
3.44292,-19.2108,-9.48336
-9.81121,-13.3684,8.59624
3.37337,-13.0484,11.4732
-3.55016,-2.36641,2.37504
3.88798,-19.9333,-8.91408
23.3076,14.3841,7.30701
7.98813,-26.1989,11.5078
2.2444,-8.58108,10.0422
-7.45593,-12.6768,7.82396
-25.1302,-9.08037,8.76807
9.22617,12.7694,-9.59692
-1.93234,8.12504,2.88196
-10.4726,-1.9234,-9.97548
7.88908,-16.0731,-12.3258
-10.9758,-8.06884,19.7645
-1.71002,17.0172,20.5982
-2.49317,18.4777,11.3231
-15.5635,1.70633,20.005
-9.02852,-6.90844,5.19854
-5.84473,-24.292,21.232
7.76433,-11.9143,-8.601
4.90111,27.4589,9.94721
27.9022,-4.15414,1.78827
16.7346,-0.294816,2.76699
-8.52951,8.35301,5.00638
4.32752,21.2382,-6.10408
-1.14877,9.91907,4.0672
0.948746,8.48006,-2.09425
-6.73792,-0.120456,11.6684
-6.61475,-11.4878,6.40741
4.81246,-1.45434,9.45107
-26.0017,5.20183,-1.28749
5.73729,-26.3771,14.1728
16.8745,3.28233,14.765
-9.73956,-0.671787,-1.93783
-0.0936742,-18.102,16.0321
7.49536,14.2925,-12.5442
13.1102,-4.12712,9.84131
6.1739,-6.60529,16.328
-2.50156,-15.5635,-8.41986
20.1962,-6.48375,6.93585
-11.3234,0.930666,23.1463
15.1934,-18.0016,2.59098
9.16329,-11.6202,10.2294
5.2007,-1.78951,29.9065
16.1432,1.24729,1.48487
4.96574,-7.52149,10.7219
2.06703,8.91894,4.95725
2.46669,-4.12262,-1.94466
7.65484,-13.5183,7.29702
13.6569,-11.2426,12.784
-1.62184,29.9243,6.68943
9.96168,-21.1561,0.665081
11.2276,11.9235,4.01253
-7.93855,16.5034,6.00853
-1.7482,5.38504,14.2873
-17.9013,-5.50068,5.08276
