x,y,z
-10.5911,-5.98116,1.87559
11.0016,-10.5978,1.8416
4.99514,1.15877,3.28354
-8.36188,-11.71,9.42724
2.44225,0.86402,3.00525
-4.18492,17.637,7.04829
13.1307,-10.949,-8.23392
17.8012,-1.33797,8.82742
-12.8778,-11.2415,2.04955
-2.36871,3.94454,3.95137
13.7384,-9.81332,-7.23706
-1.78796,17.8331,3.42369
-15.932,-3.87709,11.0667
-9.96511,10.4866,-5.79781
-15.233,-7.22451,9.33536
17.7292,-6.91404,6.56677
-14.8074,-1.06408,9.08522
13.6899,-7.76409,6.52398
9.50899,8.37313,-12.4546
1.4493,11.4166,6.22587
-15.4931,22.9758,13.0814
12.4935,-6.02096,2.98448
16.0258,-1.75685,11.0935
7.01472,17.0445,6.26093
-12.9123,-12.6241,9.34552
-12.9577,20.6926,8.72562
20.5045,3.86579,5.82795
-1.0063,12.1998,11.3343
5.66059,-12.8616,13.8914
-24.4454,7.96423,0.31473
1.62075,-0.655756,3.83484
-13.5733,12.3941,0.659344
15.3762,8.90519,2.48779
-1.95806,-19.4516,11.6984
20.3455,13.4499,-5.38399
12.4699,-3.69453,-18.5693
-10.1679,15.2788,7.02991
22.6878,-4.71296,9.93515
-8.94382,-11.6688,30.8498
-5.75248,5.51337,5.18405
-8.63928,-12.6417,-2.20759
-25.8563,-3.47759,17.9672
-3.10285,22.603,-8.57268
-1.71192,18.9388,-9.68315
-7.57383,-4.08174,14.7486
-20.9927,9.58121,3.6909
-8.52284,6.31789,11.2248
13.9921,16.9149,6.72635
16.6801,-11.5697,2.72792
-12.9088,-17.3058,-5.86568
-2.38245,6.57398,-5.13621
2.0597,5.64475,9.96874
-4.47555,-13.7436,23.9067
-5.53323,-4.58195,11.9908
8.48244,-3.19633,7.85814
-14.418,17.7296,10.8804
-6.09776,1.04441,4.7215
5.08901,7.4846,25.0645
-7.5648,-0.080643,20.4982
2.64397,-2.31187,8.95155
11.0167,8.14672,9.00794
1.78004,17.2654,8.78801
-2.3497,5.54954,-5.92234
