x,y,z
4.98864,3.04478,2.91431
-2.34565,14.9349,3.88378
-15.566,0.210131,11.0804
11.6551,-3.43478,2.12083
1.31015,8.63723,5.57416
-2.86735,-14.314,9.28304
-3.06613,-8.88086,-7.49154
2.01397,-7.76714,6.7688
16.4189,8.67208,9.035
-17.8805,-6.28273,1.77215
-11.5492,-3.73364,-2.27366
9.32478,12.4696,-6.56848
18.3611,14.5502,1.0541
0.810796,-15.1864,6.6305
-11.6272,-13.7292,12.5636
14.4687,1.35253,10.9941
-11.2131,-17.065,9.35949
-9.65913,9.39673,15.9344
-1.57377,15.885,10.767
15.4661,5.86662,3.9798
16.0047,8.05031,6.30313
-19.0273,-1.45624,15.4505
1.47106,-10.2637,-1.05936
-15.7662,-10.2199,10.5488
-0.233299,-9.50576,7.72985
-9.62868,-27.0227,0.0215129
-7.74792,0.57585,2.20301
-13.0239,-10.9083,3.49528
-9.82795,-11.3302,15.6177
17.2614,7.79805,7.74625
1.94905,-13.556,2.39197
4.22088,-12.8932,11.8313
7.57016,-24.4247,11.8783
-0.984512,0.0736823,35.6768
9.34784,5.25876,1.96546
-3.08401,-2.02302,1.11632
-10.6415,5.7242,8.40106
-2.46395,-2.08244,8.91827
5.00773,18.605,3.73209
-0.0867572,-14.5746,3.34392
6.13277,15.3608,11.7532
2.57447,-16.9018,12.1266
3.47904,9.22174,6.37314
-23.0499,13.8094,6.90911
-2.92203,2.52017,5.12308
14.0196,1.40359,6.86527
-4.48255,-1.99762,1.4966
10.3972,-6.91524,5.41416
-3.84258,16.4381,8.551
-5.50276,-5.98712,3.21756
-16.8911,0.577019,3.59179
-9.79407,-21.4949,10.3548
-17.2026,1.05964,-0.645931
5.28956,-17.1383,23.4975
-5.01197,-0.605819,6.01519
9.61539,7.27502,5.00597
5.02176,-27.3214,12.2854
-14.5226,-15.7434,-5.68579
10.1207,-2.16809,3.97877
8.4596,-6.04537,-10.5608
16.667,5.97952,8.84745
18.8454,7.81848,15.0592
5.0877,2.7152,0.614417
2.69023,-3.14985,10.1634
-16.7273,-1.23968,18.1847
-1.05747,-3.7091,7.41957
7.70695,-20.3448,16.941
-19.6489,3.44737,-3.04451
-12.8367,-5.13127,5.89784
-11.9946,-16.7194,5.96846
10.4445,-5.55483,2.84086
-23.6075,-3.98845,3.69822
