x,y,z
15.3814,2.63907,2.57759
-8.37548,15.7256,7.51385
17.1935,-6.99657,1.73963
-2.13988,15.8078,12.0965
-7.74485,17.5033,12.4084
-7.88538,18.5893,1.01106
-17.5868,-17.825,5.85345
3.36787,-0.430049,6.53958
-4.6253,-6.70667,11.2644
15.2919,-10.58,-1.44685
-7.1416,7.01774,14.4985
-3.62349,-1.64551,2.78874
0.400363,-12.4383,12.534
-19.9979,13.0575,4.63114
8.75824,4.85772,10.6359
3.37546,16.0819,-3.74057
-11.0268,13.8008,6.73927
15.8648,-0.782909,7.93127
13.3938,10.9922,-16.2304
-0.227747,12.9084,2.577
12.5342,7.10312,5.09035
-1.01053,-5.89323,5.54683
12.6982,-22.7976,-1.50695
-2.57464,10.1794,4.62445
4.33265,1.1215,10.3626
0.530079,-6.54777,3.43249
-9.98203,14.6869,0.802057
-5.99467,11.5142,20.8081
0.290256,11.6694,10.4565
-8.61458,8.96924,9.98879
-9.34683,-5.30707,6.53011
0.300254,-3.02235,13.5201
10.5296,2.33271,7.84295
-5.86468,4.76563,5.60605
-4.4316,-6.43204,5.04192
2.13277,10.8627,9.52822
3.11309,4.54218,9.87617
-15.0137,4.17645,8.77732
1.18735,9.1427,-17.1188
0.948596,9.43715,-15.584
-9.34373,-4.72578,-11.1598
-24.4748,1.28493,20.6236
-10.4878,-21.9256,6.90222
-9.47815,3.19976,-0.0745538
-10.7913,-10.7335,10.642
10.8917,14.0211,4.66374
-6.9162,11.59,29.8555
5.92098,26.6698,7.25105
-8.86476,-20.7359,22.6617
-5.29827,-13.293,-6.38602
-14.8275,-3.63468,30.7335
-0.201339,15.6643,26.753
-19.5621,15.5365,12.6098
19.4961,14.5863,-0.488607
-2.38448,0.979438,7.30483
18.6555,5.0205,26.2774
15.8644,10.9137,6.98037
-1.81454,-18.0321,28.0027
11.3549,-11.1122,10.4334
-5.91108,-2.37579,-17.1576
5.88904,1.28024,2.54723
23.6725,1.32081,3.40268
0.40118,-8.67303,0.0675519
-8.92552,-7.21985,8.32882
16.6588,7.7741,-12.2343
0.380339,5.27984,-9.39079
-12.4739,7.91039,16.6096
-15.6618,-1.63564,9.45123
-9.11372,-7.98937,5.6668
5.08745,-27.3407,3.738
