x,y,z
2.24314,2.23254,10.2143
21.3705,-18.1112,3.4463
-7.30507,9.07991,9.18863
-11.1121,-0.279052,6.69601
-10.7712,-3.47686,11.0133
25.7616,5.46459,11.4453
8.18508,-0.926702,9.45207
4.84922,-4.26815,9.7982
11.9123,10.8453,11.0494
14.5971,20.7406,3.84487
-1.3947,-1.88047,12.0324
-16.7788,6.48421,5.04756
-6.7097,16.1937,3.04403
-10.495,-3.80906,3.19414
-2.45686,-8.49038,8.67382
16.6583,-18.805,4.71188
4.21722,-7.53326,6.91311
-5.73764,5.52507,10.7905
0.0280473,5.67604,-5.30644
1.03506,-1.24143,3.76194
-2.88714,0.947462,11.1428
-2.42959,-7.77008,7.81061
12.9132,9.28561,1.67219
-7.64335,16.4346,10.8986
-6.92827,-13.9797,4.02991
-0.0607635,-17.9706,2.72397
-2.68276,-9.11055,3.50321
-4.03733,-16.3811,6.19676
-12.5176,9.40928,8.41665
0.73481,-7.55584,6.7327
-0.911973,8.99958,1.63155
4.48634,21.3657,13.2383
8.40378,2.31763,4.85966
0.201847,8.15974,-19.0108
-3.01888,11.9773,7.3035
-0.839932,14.1758,-5.87783
3.39896,1.26053,6.42956
-5.54012,-20.7303,1.31509
-17.2412,1.25421,0.330245
-8.85576,-2.78294,3.79004
0.53841,-9.62652,9.82233
-14.0125,-9.58289,-0.288748
-7.51078,-9.21971,1.25984
-3.15143,-2.71447,27.6112
-28.8363,5.12302,5.38703
12.5328,1.30093,10.8713
3.58238,-3.6259,5.77199
-13.8309,17.3238,20.8052
7.24035,-0.444047,19.8122
-6.47169,-2.29382,-11.1441
10.9798,-14.3407,5.8617
22.8354,17.6758,1.84204
8.76357,-19.1709,5.04583
-2.76319,21.1052,10.2974
-12.2557,-11.755,-2.25876
-13.5232,17.6964,6.53983
6.70601,19.422,14.1291
-17.3062,-18.0233,2.2837
-7.06949,24.7775,-2.38288
-13.9303,23.1888,6.45815
-10.9323,-0.16625,7.34607
5.16481,-18.0692,16.9641
16.9083,7.18475,5.73744
20.416,-2.47977,16.605
11.13,17.1227,24.085
8.08628,-6.57407,-9.31354
4.05888,-2.12972,5.36587
-12.7133,-1.0452,2.91747
-16.0053,-1.7976,9.01495
-10.5069,2.90314,4.83885
-10.1086,8.2767,6.94958
-9.99062,27.9302,6.01968
10.0579,18.635,15.4329
-4.45031,18.3464,-1.89037
1.14379,-13.657,6.68986
5.5208,4.59533,7.41844
17.9966,9.49074,11.8003
17.6265,-19.8682,-7.15927
9.65904,-11.4219,6.69305
13.2679,7.42267,1.97591
0.752284,0.792961,-15.7918
14.3823,0.867107,7.9664
-8.78345,7.51564,11.3958
11.6654,-1.28782,5.47836
-26.9162,9.07453,0.931888
-8.12658,8.2439,-10.3048
2.80491,-20.8106,-13.2222
0.164718,-9.79602,23.2956
-1.0619,-10.2952,17.6006
9.17307,-1.93413,5.71494
17.7725,0.623217,5.49398
-18.8923,-1.09385,-8.7857
-8.20527,-6.52652,1.93044
23.3756,5.30644,7.03359
9.43239,-5.0451,-14.9712
5.93788,5.36575,6.49594
-2.67318,-0.97138,23.4162
-7.89532,-18.0819,23.2561
8.95274,17.0995,-6.68148
25.3378,-3.45222,1.31123
-11.3853,-1.67344,18.769
5.01422,-6.46251,18.9194
2.71192,15.0632,5.17936
-2.85023,12.5728,11.2017
-1.64718,-0.545209,-5.26554
-0.961579,5.97026,12.8157
-15.4439,25.2515,2.22258
6.02364,-26.1271,9.98833
-17.1737,13.2526,6.91718
0.417194,16.9893,-12.4357
-3.21971,-6.62372,12.4715
3.57313,11.4858,14.8205
-17.5024,-4.55653,7.35593
-13.1582,-18.8659,-7.39893
4.44314,-17.5124,25.1028
24.7533,0.732531,13.331
-16.9394,9.49093,-3.09982
4.23398,-17.4712,-12.4956
3.25252,-6.67527,1.12296
-2.86143,17.8982,10.1145
11.1876,-9.03743,-1.63924
12.687,-15.5746,9.90703
9.59243,-18.6782,13.9696
-0.428993,13.3144,-5.132
14.7313,-20.774,-3.79895
-0.94559,-4.62852,14.7033
3.28239,-15.9475,7.31124
3.22711,15.0133,9.88472
-2.1467,-26.7169,-6.47821
12.4946,7.306,12.4661
-11.0459,7.23034,5.85308
3.64783,26.3505,7.75989
0.123595,5.37263,29.48
-1.64671,-7.78903,14.5765
23.7716,-5.55503,-3.11378
7.02686,-10.6973,14.2864
-14.8634,-5.90988,5.71452
11.5544,-7.13829,3.64047
-8.89717,-16.2988,9.24598
12.1325,-5.0272,-0.634597
-9.89932,-15.9279,4.14773
-7.6246,-25.5526,0.559937
1.88327,14.8853,4.47699
-15.6445,-5.79843,5.2682
3.38464,-10.1858,15.4809
-7.18875,17.0439,1.2306
16.9251,19.7345,11.4099
-8.41931,26.0614,-0.959035
-5.70039,11.5656,-8.34927
-9.30164,21.3591,13.4663
-3.61343,1.59244,3.67617
0.35108,8.74567,14.8019
-10.4362,-5.2216,22.3613
-7.52385,1.94933,8.27031
-18.4987,12.915,8.75372
1.84248,-7.33071,7.54855
16.7679,15.4246,2.74947
18.7975,6.53711,17.2673
23.9295,13.8006,17.2969
-6.08575,-3.6687,31.5427
-13.2268,15.7426,1.29392
-19.1987,-8.72584,-5.3971
-1.07575,-1.33668,23.9013
-15.5531,14.3533,11.7808
-12.6606,9.46558,22.3032
-7.48569,-3.12697,30.9348
9.38626,4.11854,32.6002
1.32047,9.14671,5.37874
8.96256,-0.898112,34.5988
-7.5284,0.131126,-8.38402
16.5315,7.12093,-12.898
-8.18328,-26.6678,4.26596
17.8411,1.91533,0.396791
11.3436,5.22842,2.4381
13.943,7.18402,4.38499
-21.1715,8.66015,0.524341
-5.54158,-11.2035,11.1608
-6.06898,-0.520858,35.0428
14.2432,21.9787,15.1408
17.608,-1.26632,26.8944
2.02749,1.82236,26.1167
10.4765,1.11955,1.45033
-17.2133,-20.7899,-0.998492
5.8913,-15.8017,6.99733
5.99769,17.5121,1.82782
9.75095,2.1421,12.8656
2.06762,2.57502,3.83512
-2.90196,15.885,14.107
18.0402,-19.6938,17.4234
1.9911,-0.378242,16.6977
-3.8649,-16.2982,1.67928
11.3071,23.3993,-1.4648
-2.32646,6.55391,-1.64294
0.55518,-11.2491,11.0129
17.6803,8.87908,1.25769
4.01827,-2.02015,10.2855
-8.27376,-18.2,16.8045
19.7583,10.0906,0.808343
6.8758,-12.7359,16.0164
7.55392,-10.1446,-11.3089
2.10685,-1.86668,4.98904
3.52409,-0.936402,10.789
-6.02625,-1.12342,5.84215
10.4501,6.67633,-2.45304
-15.3936,-10.9723,4.03274
14.4843,-8.94365,11.5911
13.145,-2.62759,6.88119
-21.3837,-1.39734,-2.85334
-15.4435,-7.01881,9.40231
7.79635,2.52283,-15.1894
-1.89215,7.79834,13.0675
-1.81934,-13.0807,10.761
-7.85787,1.31591,-7.29494
2.65741,-3.20499,7.2212
-8.98353,-24.4357,14.7643
-15.0326,3.5079,16.6174
1.3898,-14.4483,-10.509
7.40788,-16.5993,1.26311
-12.6446,23.9673,1.00078
-17.9194,-5.75513,7.3663
-12.8944,-10.3967,3.26419
-16.3816,-15.2008,9.53463
15.2796,5.2494,-5.97888
20.5392,-9.37312,20.249
4.60443,-25.7578,3.32561
0.516222,-16.4374,13.8448
14.6388,21.0705,1.90293
-9.13296,17.0073,21.2989
-17.4499,5.76738,1.74788
-9.56434,14.8258,6.11532
-5.29187,16.226,-5.39339
-24.8365,0.8718,12.3855
-17.2666,13.5348,1.73273
-15.8369,16.637,12.2816
14.074,-0.968183,-3.50106
4.55638,7.5983,-2.78298
10.455,15.6788,-8.20879
1.4573,17.1329,7.3636
2.22255,8.31309,-20.9997
-9.32301,-14.5243,9.79356
5.06463,25.4781,4.85961
-4.07181,27.819,3.36828
7.54424,15.3479,6.45405
19.4999,20.0369,8.19444
18.0649,6.01208,8.72288
8.02987,4.68897,3.12872
-9.93425,-27.5513,4.70403
-21.8615,7.35737,-3.90951
10.0385,-17.081,0.731763
-13.6988,-8.27781,11.399
