x,y,z
5.49665,4.39614,5.11747
12.4223,-3.51095,9.48103
-16.5557,-1.87267,8.76422
1.49086,-12.9822,10.2909
14.6067,-20.2646,9.16514
-9.31576,18.0117,5.52826
13.2991,-12.6331,3.5943
0.624442,-3.57208,4.7097
8.1353,-16.9196,4.36098
-0.770258,-3.59763,4.36036
-16.5076,-4.4347,-2.62471
-2.80922,18.8516,-16.2471
2.18911,12.5063,10.2118
-8.56689,8.6028,10.4094
-16.9629,-12.836,10.8823
16.2074,-1.57149,1.58937
-3.5905,-6.83328,9.42203
13.6322,-21.4361,12.4631
5.3767,-5.45685,9.68583
-8.66871,10.449,9.33226
-3.74355,-8.64932,32.8277
1.1271,1.59131,-4.12265
-6.84178,-5.40813,9.26256
-13.6069,-17.5938,9.79473
-26.1937,-9.22605,0.440398
-5.58956,-1.28938,0.458547
8.8386,-5.74074,4.43982
-10.0039,-10.4321,3.49378
-3.13006,17.4839,2.15032
-12.2361,-3.73747,14.6765
-13.4112,-3.08779,0.567038
9.33117,-7.8091,-3.06811
-22.3178,4.79733,7.29437
-17.7571,17.7083,2.96078
18.2709,-6.61255,4.5401
3.93866,20.49,16.8034
10.6428,-14.8859,4.02345
-0.14266,1.41505,1.30809
10.3407,-1.62531,10.8886
-5.4475,2.27706,-0.257373
10.1671,-19.2958,-13.5106
8.71417,0.183015,-0.982339
-22.1426,1.71841,10.2819
-16.4832,3.79852,22.4575
-14.1479,-3.93968,2.24403
13.6214,2.04355,9.19637
-6.14791,21.1618,26.3025
7.97471,-10.1258,4.34758
7.55151,10.1782,24.5055
1.81945,3.68382,7.49257
-0.041457,9.7575,5.89727
10.1892,11.4542,-9.25622
-0.617753,-7.13203,9.61651
-7.54822,5.99961,8.15302
12.9525,-22.4411,2.37827
-1.12476,-4.05659,-5.37242
16.1768,-11.3758,-13.5906
7.44323,6.77306,9.05396
19.0435,-5.51558,13.1902
9.29772,-11.6413,27.7803
-1.59014,-3.27496,4.32187
8.56343,8.9685,6.24966
-1.67585,2.36729,-15.5498
-11.0485,-11.425,5.07875
20.279,-8.14677,9.55635
6.10625,4.08702,28.7737
10.2239,-4.89898,-2.68615
20.4725,8.16822,-9.2051
-3.91791,17.4153,18.2596
13.3393,15.5621,27.469
13.2521,21.0238,2.09084
6.80661,-0.825394,7.33266
18.8079,6.01008,7.06955
5.11594,-17.901,5.13243
-13.4034,1.52835,17.5157
7.51974,-18.0134,14.9716
3.88676,12.5036,0.829424
25.4162,10.3172,9.79747
1.02947,11.8858,14.9471
-13.6181,12.3164,-14.2276
-11.2226,-17.0588,20.5186
-11.6405,-9.49054,16.723
9.28989,-9.56354,0.716742
-1.88092,12.6442,18.0206
-18.8123,-11.9622,7.36701
-0.601827,15.6592,5.0036
-3.46773,-0.337474,1.60594
11.2915,-3.85288,10.5316
7.99003,6.47233,5.44445
-4.51834,12.684,9.26549
13.874,17.0374,-11.4049
-3.43247,5.00391,9.21975
3.01417,3.55931,11.4053
6.49515,16.0047,2.84343
13.5216,-16.7071,15.4145
7.51156,4.47098,7.62579
-8.01534,-17.3377,1.12045
-3.02701,-26.0931,4.4903
-2.09683,13.6106,-7.14439
14.0364,0.429073,7.18574
25.079,11.7824,10.1904
-5.67038,-11.9723,29.1924
-7.29259,-9.24804,18.6562
11.0432,22.1535,16.2996
11.8813,-10.0786,2.46115
7.35049,19.8764,9.32262
-18.9726,-8.64423,19.3399
12.8526,2.22831,28.5332
1.59665,17.1356,-3.18887
-12.1825,17.1156,-6.89606
-4.88342,3.91442,7.97261
-10.8021,-1.80038,15.2724
-10.4342,7.85833,-3.83319
1.58883,-14.9954,2.54084
-22.8179,-3.18722,7.98736
16.729,9.48602,26.8032
-5.64013,-2.14928,27.7782
25.2973,15.6527,7.62618
-17.4728,13.8772,-3.7623
6.98723,-6.85365,13.1721
21.227,-13.4639,16.6591
-6.77134,-19.5682,4.56905
18.0739,2.21232,18.1428
-8.0772,8.35653,-2.13703
4.19553,-28.4105,-2.3561
3.05453,-3.8457,14.1702
-18.7284,-0.0360965,18.2218
-2.59941,-3.42175,28.9183
-2.41639,-18.5786,20.5758
-3.17132,18.0438,9.51355
-4.07471,-6.88879,-2.67184
-22.9596,-9.57263,-1.26156
2.9249,-10.557,1.25823
-3.66871,19.3223,5.24933
-3.33292,-12.1769,10.2524
7.96036,-1.19826,-14.7102
21.126,-14.0164,21.2027
9.30309,-11.3092,0.820126
-21.1507,-14.1327,-0.478407
11.1998,10.0084,-19.5937
9.08806,7.24317,25.4937
9.60779,-11.578,4.48615
17.2655,16.9418,4.75051
-4.19082,25.3133,20.6583
7.27904,18.0631,10.9892
-11.0832,4.33074,6.71956
-4.49462,-21.4225,-6.91186
9.13464,-8.70123,-6.35122
-3.71963,26.3889,0.513327
-18.1889,15.7239,12.3926
-5.87868,-0.203022,10.8037
-21.5764,7.07985,2.09543
-20.8285,5.8055,2.91371
-1.21322,7.88369,10.5501
12.4059,-18.2556,16.6011
-16.3445,-16.9958,13.9506
-14.1065,-21.5711,0.535929
12.1606,-4.57763,11.8079
13.7631,-1.13133,28.7888
-10.3427,5.25213,26.2402
-1.34483,16.0155,1.18909
-0.904146,19.4089,2.27155
8.98639,-21.7049,7.67024
8.94174,-13.9009,-5.92426
18.1758,-9.47842,-3.67085
7.1223,16.3441,-17.8675
10.1091,-18.9325,-8.21534
7.62019,-12.9021,0.145966
-10.799,-7.32087,5.31499
18.3515,-7.00975,10.4029
17.0052,-6.78034,9.35222
23.5083,-4.36806,18.5136
-6.05433,-8.7862,-2.612
27.594,-2.20487,5.99471
-13.5672,7.93258,5.45792
-4.72298,-0.332095,8.62424
2.72808,-0.870969,9.79973
12.8866,17.5757,15.4417
5.15076,-3.42695,2.16903
20.5994,-1.54622,-5.41165
27.333,-6.9025,3.06178
2.9347,21.1736,25.0196
9.71198,8.16994,22.1802
8.56036,-1.45108,9.85921
-25.2775,0.281481,9.76748
19.8454,5.73695,5.42809
0.584347,5.35783,1.79265
