x,y,z
4.98517,3.64932,3.12999
-5.67624,17.7024,7.00291
-2.34254,16.8266,3.88593
-15.6223,-1.08562,11.0754
13.2896,-1.9908,2.66625
1.28931,6.20062,5.31886
-4.17403,-14.1995,9.30824
-2.93761,-10.1068,-5.26594
2.99623,-7.01565,6.92811
11.6975,8.66545,9.0208
-17.5854,-4.28571,1.79195
-11.0428,-4.04154,-1.94471
9.13768,12.0583,-5.46808
17.3363,14.9427,1.05681
-0.532544,-15.6025,6.42652
-11.197,-12.1831,11.9311
10.6102,1.35926,10.9951
-11.3591,-16.4668,10.0088
-7.0257,7.22699,15.2476
-9.96021,-14.9425,6.88628
-1.66988,15.0849,10.7324
18.8733,-2.99912,10.6499
15.5001,4.02026,4.22868
2.68767,8.53376,7.81276
16.1232,7.15369,6.52267
-18.8743,-1.09176,14.8218
1.54945,-10.2304,-0.880036
-11.0998,-8.72111,10.439
0.492941,-9.50524,7.86517
-9.59691,-24.8294,-0.131088
-5.57685,1.393,2.06823
-21.3417,10.1211,7.23065
-21.0634,3.87962,1.57535
-12.254,-10.4667,3.51073
-8.21191,-11.1691,14.5196
14.5974,-23.2449,-1.34207
17.1343,2.30338,7.24757
1.9327,-21.34,0.625094
11.3689,-11.0897,11.0946
7.30668,-21.6778,11.8813
-2.91701,-0.0296005,32.2481
9.47877,11.8732,3.28061
-12.0023,6.68564,-16.2074
-2.11195,-2.00109,0.759599
-10.6793,6.89754,7.82218
-4.51355,-2.04678,6.48964
6.21205,18.648,2.77052
-0.420234,-15.142,5.04961
4.28743,14.6488,10.6905
2.39878,-17.1242,11.2906
0.105766,27.0141,4.86841
-13.3604,-13.7207,-10.0216
0.384926,12.9657,-13.2131
2.68444,9.26749,-17.2299
3.722,9.24246,5.54381
-22.7851,13.3566,6.95783
-11.0053,13.3504,2.56414
-2.11176,5.27882,6.13129
-4.9575,-1.55822,4.80843
13.05,1.70907,5.9013
-4.46616,-3.08516,1.50311
9.53693,-6.75596,5.54114
0.147127,15.0559,8.5326
-8.7289,24.474,5.02061
-0.0205947,7.79905,15.1801
-24.4315,-2.07348,4.77141
6.49804,-10.7244,15.3845
-6.39763,-1.599,10.2819
-5.02978,-6.24596,3.2156
14.361,23.1232,5.92081
-6.55551,-14.1577,25.9308
-16.8997,5.86469,3.73196
-5.23485,16.7169,0.610237
-8.78982,-19.6514,8.99957
0.888792,9.27997,9.89402
-4.08018,5.74842,-6.45378
3.05101,15.3249,-3.55203
-17.0486,2.13817,-0.424325
6.49346,-16.474,21.6462
-21.8342,-8.31718,-8.8492
23.1491,1.79664,12.7655
12.0019,-13.0454,1.86983
-11.9384,-21.6922,5.1548
-5.82004,-14.5503,-14.2015
-11.8412,20.8529,-6.50184
2.85388,-7.04672,-0.296724
-5.04824,-3.20483,5.79077
-5.9624,-1.15554,7.22771
-11.0297,-3.45107,6.70417
10.2867,-15.1079,21.8914
4.77421,-2.8378,-10.0514
9.48992,6.09646,6.31021
3.6665,-26.4347,11.4723
-14.1607,-15.9667,-4.5134
12.1033,11.598,9.67725
16.4037,0.711493,3.47419
10.1479,-2.47233,4.03362
7.92757,-4.71423,-9.24851
6.62166,17.2309,-16.3848
18.1252,7.98381,8.94898
23.6972,-2.37483,-12.2328
1.81466,-15.8525,-6.23577
-0.501358,-12.0524,2.0805
16.4959,7.92336,14.7864
