x,y,z
-0.189107,-14.1884,5.58239
0.0992727,16.2862,5.07583
-12.2666,-16.8779,3.69165
-7.2931,-1.30251,9.24078
-14.8367,-7.77855,6.25981
2.00217,0.1358,5.72546
-3.70296,-0.574349,6.36883
1.38811,-1.24253,8.00278
6.94929,1.04325,7.70859
1.00737,0.376143,3.7313
0.722868,0.666806,4.05347
1.59585,1.00551,15.1157
0.644014,-1.59553,10.0143
-1.55001,0.44753,4.94133
0.897113,0.984392,9.60679
0.0993918,-0.811984,8.42703
-2.37211,-0.668653,6.94322
-2.25063,-0.816597,6.52409
-1.48712,-0.225035,6.49383
-0.0219637,0.77871,6.99608
3.9153,7.11094,6.33704
2.83807,7.29054,5.34003
1.04847,1.31153,4.66672
-0.271113,0.121222,4.50278
-0.216083,0.513398,7.49754
-0.41582,-0.0518466,7.30429
-0.852455,0.274225,11.0282
-0.0214469,-0.823406,4.6
-0.0214469,-0.823406,4.6
-0.0214469,-0.823406,4.6
-1.01067,0.81913,6.1
-1.01067,0.81913,6.1
-1.01067,0.81913,6.1
1.64292,-1.23335,10.8
1.64292,-1.23335,10.8
1.64292,-1.23335,10.8
2.97896,6.82175,6.2
2.97896,6.82175,6.2
2.97896,6.82175,6.2
