x,y,z
-9.92411,-13.0707,10.4415
9.63641,-14.0311,7.47922
-4.95716,2.28208,4.39542
15.662,1.66404,7.5425
14.31,5.22048,8.21017
-0.738952,-12.4043,-1.17837
-9.40263,-14.7407,4.84116
-11.1723,-3.29065,2.39746
-16.0815,6.56776,2.66047
8.1968,-0.95338,3.35782
9.21673,-5.64767,13.8979
-14.2665,-25.568,3.54528
-24.803,11.2251,1.5192
8.89231,-10.4505,1.79002
19.2409,-6.71525,13.1109
5.02252,-5.58207,2.38823
-8.35383,-6.61514,10.118
1.9182,-5.96153,2.9712
-2.1604,11.1457,-2.8063
-16.0935,-5.39732,9.54045
-12.9869,-13.2833,-6.59974
3.77248,-28.6284,2.8683
-0.949929,17.794,7.32158
9.53498,15.6704,5.16286
12.311,-3.28626,-0.153085
0.23032,1.01721,9.41819
-10.8732,-18.3638,-10.3239
2.7277,-29.2734,10.6676
-7.00501,-15.4986,-17.3433
6.23673,12.9896,3.36962
6.10567,10.0437,12.1499
17.128,1.27567,2.98075
9.00974,-6.32097,2.96907
10.9557,-1.33316,8.8294
-12.7473,3.2635,3.86937
-2.72508,-2.5985,5.02208
28.7552,6.00017,2.02757
14.4372,-6.44007,6.84066
-2.34518,18.1956,3.91668
14.5083,-10.6025,-1.26813
11.0447,-5.71333,1.93248
-12.3115,4.84621,10.4581
-26.8886,8.52239,15.8364
-8.2107,6.62162,6.05386
-0.652414,19.8302,-8.1927
20.363,-7.28438,-7.95298
9.09646,-16.8605,8.24858
-16.6547,11.7213,14.6127
9.77694,-0.34694,-1.92957
2.53176,-11.5738,5.93878
-0.130728,-12.7861,-3.58517
13.445,22.5779,1.86982
-18.7591,-0.932673,3.32484
1.0721,4.32176,-7.53742
12.6532,20.8975,4.50593
16.2843,14.4467,-6.84362
-10.8499,-17.3363,23.0907
-16.4536,-1.21782,11.0704
14.5347,19.1081,12.1068
-9.90642,4.04139,2.85278
-5.96795,-23.4421,-1.2367
-4.68757,-6.16978,9.10931
4.72144,-19.0413,-4.151
-15.4132,-8.15225,7.14858
1.55146,-24.5654,4.18861
11.2272,-9.97727,20.9919
2.20105,25.8499,20.1451
-1.12964,18.297,-1.51221
23.143,-11.2637,1.41211
3.66059,20.1385,5.69227
10.9211,-5.8172,-11.4729
20.8671,-5.01053,-3.43945
-20.5583,-8.61374,-13.9243
-12.1138,-3.79663,-3.11805
-24.0918,-10.3722,8.0153
1.67504,17.8045,-10.9994
5.92478,17.8415,-15.1628
-11.3487,-13.9022,27.8165
2.25916,-10.4971,15.9332
10.9392,-5.9633,-6.4338
1.09548,0.979077,28.7582
-0.677724,-27.4236,-5.35629
21.9991,-0.162178,-2.53054
20.9434,14.0028,8.29348
1.37024,-10.5841,-21.6773
-1.95309,-3.69287,21.3993
