x,y,z
-6.27475,11.1979,-0.400645
5.69693,-3.91811,0.639528
9.34198,18.7008,10.0809
-18.9425,-6.19498,15.1288
10.6422,8.58491,1.38407
16.7346,5.86572,9.52842
0.334086,11.7088,7.31956
-8.01092,-27.5121,0.787097
-9.24363,3.34055,0.315824
11.2481,0.748665,12.5092
-6.67784,-22.5945,6.20292
-20.622,5.9654,0.85425
-4.52143,-16.5087,10.9033
-16.3656,-11.51,10.0068
-15.3015,-0.288107,9.40338
-18.9179,5.69545,4.48616
17.6975,-1.04808,18.2672
-2.15241,8.23209,4.67058
15.0303,15.6465,3.92987
-11.0911,12.9289,0.97199
0.930156,13.9185,4.20737
-19.4389,1.90466,1.22348
-9.17422,8.45248,1.0565
-4.73346,-11.6087,3.0559
-2.28465,-3.8221,1.5813
7.88765,16.6783,8.43502
-0.301908,21.9639,9.20429
13.9366,-4.3125,1.87852
-10.8344,13.4737,4.43824
-22.928,-12.4425,2.90444
11.3302,-15.3278,10.1074
-12.7983,6.97767,8.7301
-0.0764705,15.7826,9.74576
20.576,-4.79792,4.79191
-4.91848,-0.220798,35.214
5.59483,-17.6707,9.71527
-1.26929,1.16801,2.08576
-6.13865,1.87706,2.62969
-15.5003,8.55586,-12.0885
5.09972,-8.94858,-10.0621
11.7818,-1.96476,21.4932
-13.3624,4.70853,6.1991
-9.83895,2.16573,17.9799
11.5496,14.8267,4.76451
0.240735,6.28988,-6.65235
-1.97215,16.0693,29.7494
-18.9881,10.5478,25.1328
7.44663,2.06317,26.9273
2.723,-8.9856,9.89596
6.91224,-3.60837,8.00473
-14.6232,-18.7464,10.0893
17.9182,20.6576,-0.646259
-16.3588,-12.2535,2.9401
-10.3981,-6.53502,1.35886
10.1824,-15.276,3.8896
-15.1903,14.2627,10.3344
5.71847,5.42103,8.36538
10.0401,3.88862,16.2282
5.30255,9.35366,13.0656
21.2236,-6.24358,19.1929
-12.8168,-9.92005,18.758
-11.442,1.04481,22.1019
5.0842,10.8253,20.3597
-7.59566,10.6231,6.67925
-6.03546,-21.8478,9.095
-6.34426,-13.9866,19.3278
-8.94368,9.55619,-8.74328
10.6248,-11.1206,-5.17413
-4.07191,25.6611,-2.20963
2.587,7.25543,27.1364
5.42226,-10.2498,-13.8497
-22.3783,4.15484,1.71656
0.510777,-4.61485,19.7445
-1.47688,-11.1469,11.4022
-5.47714,-7.2469,16.3369
-19.4596,-12.8208,17.6169
-16.3456,5.23537,8.31279
12.0721,-8.76464,-16.0188
9.06622,-14.6959,-17.6346
13.2797,-18.9144,-2.55348
-3.64843,-0.169926,12.1246
-16.1827,-17.3509,9.37329
-8.75005,-9.16007,-10.3011
-0.827609,-6.22107,6.9518
