x,y,z
-11.7064,17.4291,4.79725
-11.7129,6.49992,4.4381
-8.91984,16.0285,2.86005
-4.45571,3.39464,6.7879
3.05515,9.37646,11.7591
2.73435,-4.96878,7.171
10.2149,3.28012,5.08877
15.5493,5.90148,9.47026
-12.6587,-1.86112,8.81354
-12.8411,4.01483,2.3508
-2.72762,-4.02252,-2.88206
9.30522,-0.588986,4.54934
-10.2275,16.8539,-3.47499
5.97141,6.80908,3.07132
16.478,5.34487,0.461143
1.48664,-8.94824,10.2903
11.2767,1.62887,0.7631
-3.6598,7.69125,3.14354
-2.29513,2.79134,4.05685
13.2359,-3.50555,9.21883
-1.39785,-19.2279,26.8162
6.60275,2.20283,0.645353
-7.69498,-15.3852,4.67353
3.30083,13.9691,5.47516
12.3933,-8.56255,3.71466
2.59818,-5.75449,4.02562
-6.96841,-19.2888,2.44392
16.0806,-9.13683,1.70392
-0.48838,-15.2458,3.93554
16.5279,-9.08357,23.5816
11.2621,-12.4596,-1.58539
-0.594184,-17.0203,4.31035
-2.32309,-6.27916,2.17156
20.4128,-4.0676,9.84374
-14.8823,21.4293,4.55835
-13.8013,-9.34806,0.422032
10.1401,-1.84463,21.1503
6.2807,-14.417,9.0281
17.3178,0.380711,6.05698
0.319457,12.0383,9.94856
0.28263,-10.2233,22.866
1.96539,13.9024,4.16186
22.2302,7.08221,0.776054
-18.1079,20.3811,16.496
-19.1853,7.89661,-9.57122
3.41523,-3.74352,8.41184
15.7025,0.247638,-7.39209
-3.71885,-4.89298,-9.26347
18.0379,22.7603,7.59288
0.983137,-10.5513,14.7997
-2.64949,19.0872,-4.66524
0.0936347,15.8832,-1.23205
-15.5445,2.06603,-1.35977
-8.71046,-13.3217,19.227
-1.68549,-18.7894,-14.1888
10.8515,4.94207,22.505
-7.31021,10.2828,8.08221
6.38769,-15.6146,11.5983
23.8735,17.4898,7.27083
2.23089,-1.78518,10.1258
11.0994,10.7177,-13.2929
-0.0605075,8.00047,2.8828
-11.7901,-8.02977,22.1885
-0.725277,23.1213,23.0753
-15.5433,4.19495,22.5709
5.97722,-12.5674,-10.9293
-8.54156,8.43354,6.74833
-2.02813,10.0115,4.75379
0.0954868,11.4229,-3.52071
-9.95105,-11.9224,7.85013
3.96812,-1.63175,8.7852
16.7923,2.30551,18.2657
-11.0183,-2.44204,-2.87936
-0.141987,-27.2874,17.3367
13.8074,-9.69537,9.57845
5.61083,-12.4268,17.6267
-3.54149,-15.7045,-11.4186
23.1938,-7.47526,6.54163
-11.2544,0.936763,27.2048
17.2778,-20.3858,3.11943
11.9867,-15.3586,10.3657
2.16475,-1.96635,35.3209
16.0705,7.19668,0.78859
10.0391,-8.55734,-7.16472
0.432642,8.7228,6.25561
3.91731,-2.50161,-3.41981
7.43719,-12.1639,7.32781
15.2143,-14.2723,14.2083
12.8885,-21.6644,0.922326
9.59597,12.4355,3.98038
-6.1608,16.9106,6.28975
-1.74662,0.706469,15.6651
-18.5067,-4.87971,4.15459
7.80759,9.67657,29.3666
-3.55924,7.55529,9.53022
10.8991,-15.1529,-9.34826
-18.3732,-9.06556,-4.22826
-4.31344,24.2493,-3.5521
-4.60429,-7.92234,-10.5487
10.1876,-7.74278,12.4929
-9.17172,17.1464,22.0037
-1.05939,13.3795,12.0097
0.85353,6.22525,3.23416
-13.4449,-15.3615,-2.90421
3.89297,-1.27933,1.45496
7.54025,-23.312,0.978419
12.0821,-9.8155,13.6367
2.51197,12.649,28.0801
-11.2465,-11.9532,1.56246
-2.68255,-1.38357,-7.54384
24.6211,-2.71082,-6.77419
-15.0297,-14.9578,6.84835
15.9074,3.04975,1.20967
-14.2108,4.09089,9.31982
25.2447,-5.17558,2.72972
13.2455,-7.84083,6.5181
-16.7809,4.55575,-10.0197
8.26704,2.20421,5.80486
-6.67005,-3.68583,-9.07625
14.3914,-7.72148,26.1002
5.4327,7.33014,5.77454
14.9977,11.4119,17.0713
-2.30016,20.1441,-15.694
-0.645818,26.2131,13.5094
2.14823,17.4392,12.1198
-16.3644,5.825,-18.3405
-3.85174,-0.0836992,-4.2969
-19.1432,15.0784,7.44554
8.34079,-9.71892,24.1338
-11.9924,10.4365,9.17985
-4.04841,-8.52433,23.0613
1.78606,9.92411,5.13501
-6.91395,18.9157,7.80349
0.403877,7.93258,10.8566
4.33137,-24.037,12.7699
6.07262,11.5001,25.755
0.142987,23.3984,-10.3804
-16.0304,10.6202,-4.50271
-12.3391,11.3946,-16.9541
-5.10574,7.28957,24.531
-2.88217,15.2121,23.5922
-24.2698,-2.37449,2.20241
-1.49633,4.25836,-0.594778
-5.16323,-4.48405,-10.2951
17.3507,4.06393,-16.5348
13.1579,11.5587,18.9649
-12.808,-9.91579,15.8025
-3.91285,-11.8498,-6.02227
-3.29676,-23.8789,10.821
10.2172,-15.605,-9.91477
