x,y,z
2.6883,-20.8017,5.77802
8.19927,-1.44612,5.0903
4.48262,5.37198,7.75866
-11.298,-6.96387,2.83995
-6.27455,-2.90357,5.72652
16.917,-0.821015,8.3773
25.1676,10.6015,4.23032
-2.20741,9.5607,5.60762
15.1992,25.0278,5.23666
22.7979,-6.59566,10.6566
-0.851047,-15.674,5.63317
5.75494,-7.90493,3.70988
0.71792,7.86437,1.73295
4.63359,-4.00726,20.5332
12.2612,11.3767,0.0708984
2.26108,6.84001,8.9458
10.0904,-2.86119,-2.4343
-19.8684,-2.09941,8.62658
1.12515,-7.23411,7.6592
-0.168504,-2.38986,8.30248
22.7494,4.22662,6.60351
-6.61651,-7.03798,22.6598
15.5402,-9.40545,8.30788
-2.54815,-11.2236,4.94801
10.1869,9.7531,7.87625
1.82927,28.8663,3.696
-19.5139,-1.98504,26.86
-10.0185,3.61241,5.99994
-0.801413,8.6606,11.4732
14.2523,8.02267,-7.05257
-19.1755,-20.5444,5.29975
-8.36732,8.00089,25.0887
-13.8954,6.69227,6.34046
-4.76782,7.44931,-7.7676
-13.0557,-12.1473,-13.2772
-1.43663,-17.2361,6.32781
13.1099,-9.17246,13.4896
2.62886,-24.1615,23.4216
11.1843,-0.879029,5.85195
8.01759,-14.5008,6.90049
2.23985,-17.795,6.77365
-9.9884,-2.59866,6.33126
-8.03089,-24.1577,20.9324
-7.55436,7.92236,-5.39415
2.48384,-13.341,6.06677
1.28532,8.61667,13.0889
7.81717,12.2428,20.1066
1.18857,-11.2996,12.3897
-12.2317,-20.0108,-12.1033
-2.93688,-4.75406,8.47027
0.708395,-14.2117,7.94291
17.5886,1.49984,1.91142
-1.09393,-12.8819,9.25077
13.8859,-17.264,3.52301
5.4929,-4.90695,4.05331
0.0733183,-3.47807,27.4562
-9.67969,-6.9062,8.742
-12.2905,-19.6868,4.32383
17.7082,-19.9378,9.53967
-4.96417,-15.259,4.37287
-8.9932,-24.3655,6.92931
-8.42909,-8.21448,15.9432
-7.34277,-12.7336,6.29831
1.59028,-7.00513,7.82034
-1.19945,0.17503,6.18709
12.4083,4.82353,6.0787
10.6488,-1.48924,5.66145
-4.4518,0.46598,5.56103
-5.63698,-16.2272,11.4231
-2.84866,-9.3291,12.7384
-17.4426,-19.0047,9.1589
-13.058,8.97245,29.8754
-0.508075,-28.2066,10.4102
8.47413,5.08282,16.2286
14.7857,-1.07951,5.73977
18.3974,0.330415,3.2394
18.0361,1.14244,-0.200143
-5.81177,9.59437,-1.17979
-4.69647,2.54308,5.49634
8.08646,-17.3715,4.11532
0.545231,9.35689,9.38114
-13.502,8.76254,8.04203
7.3812,3.04566,6.63624
2.01201,-18.3989,-4.75019
-5.74565,-20.738,5.83966
14.988,-5.31519,3.20854
14.1438,-8.75292,5.17712
22.3808,2.43196,5.06529
14.4002,-22.5498,6.64868
0.154932,-11.646,5.15725
-8.97224,9.38791,10.0877
-17.4945,-4.59617,5.5971
0.296392,-18.3305,-7.75278
0.711394,-16.8574,3.75796
-2.50407,11.5022,7.7345
11.5417,5.53719,7.59538
4.86545,5.16537,9.27402
-6.54406,9.87276,3.35471
-3.98133,-2.72191,11.3412
2.01591,5.62151,6.53164
17.3509,-20.0052,10.1284
15.4388,-10.1923,7.23867
18.4901,-4.89143,8.51193
-2.32246,-1.22538,4.67518
0.578295,-8.35747,4.3472
14.1748,1.8441,0.0065943
17.0606,-23.5795,3.51961
17.174,-5.53603,0.95822
0.0399168,-16.0423,6.72828
0.228932,-13.9188,11.4055
-4.18601,-4.9794,6.38768
8.47718,6.91715,9.50454
12.1101,7.90797,7.67383
20.6829,-13.2701,8.18997
12.0617,-1.33684,4.769
1.91125,-23.5504,7.27496
20.8819,-5.90656,5.78601
5.79509,-16.3382,1.27245
5.41949,-9.42172,8.84786
9.29411,-3.29004,13.8071
2.35262,-0.245808,4.44686
5.32669,6.29189,1.071
-14.9488,10.9994,10.2909
-7.51576,-18.6496,4.47711
-2.74694,-18.6971,16.33
14.3232,-2.68444,5.86002
2.84281,10.027,6.44339
0.975195,11.9634,1.11511
5.7592,19.2903,4.94364
14.181,-20.0199,1.08738
3.84437,7.73238,3.52862
-4.61892,-0.661691,6.02976
10.8048,7.67856,4.41729
8.69934,2.53976,2.00055
14.2457,11.0167,2.75021
6.42729,-2.29542,11.4979
2.87891,-1.97027,5.63532
10.391,11.3996,12.03
4.66517,-0.554269,11.5212
28.0386,7.79847,7.91869
23.352,13.4213,9.27022
5.5131,12.0373,5.75706
-15.3101,-21.1356,8.38167
0.409905,9.56089,5.81393
3.99126,7.81717,6.28889
19.77,-6.19034,-8.19032
-1.10253,-23.1539,7.18189
1.96795,-12.7155,7.06799
-7.85281,-18.7395,4.61288
-5.74599,-1.74056,3.52464
0.209753,-6.00664,8.03546
-5.59858,10.0867,7.55617
1.29876,9.96781,9.02805
16.4596,10.0595,11.0491
18.3781,9.57392,13.3691
21.9674,-12.9874,4.09714
1.59609,-10.3329,9.51106
6.87915,-2.07698,0.660478
16.1046,-1.63774,4.68117
0.410642,14.8062,10.1992
1.98656,-25.8096,12.6298
-3.86915,-26.0956,3.21674
15.3141,-6.92009,1.81165
23.794,6.02892,1.75431
11.0678,-3.14395,12.3702
-0.634784,-0.393291,7.58529
5.30505,-17.4839,2.78257
7.84714,0.0507721,11.3624
6.62988,-4.64391,3.15192
10.865,-4.01145,-7.06909
8.2606,5.44209,-2.50119
2.41861,-19.4921,22.1388
4.69969,-0.971721,7.98713
1.93316,-14.8815,11.1768
-1.54207,3.15282,9.18931
-11.6641,-22.27,7.3409
-4.9723,-8.12129,5.83312
7.38101,8.84824,6.47432
8.72497,2.54953,10.2698
1.34593,-17.8442,9.86384
1.10737,7.05525,5.6214
8.18308,2.19933,3.58085
9.7512,-5.97449,1.20014
9.47839,-0.0171274,14.1977
-4.44746,-23.366,3.18676
-6.31919,-19.108,5.28909
21.3062,2.27894,7.55268
14.079,6.65253,12.2003
4.22937,13.9486,5.24279
2.24253,-9.78893,5.35535
-10.0512,-20.7674,7.732
-15.6066,-19.7551,5.0273
-6.26965,12.3945,9.53777
-4.73263,6.49975,4.77921
-1.8478,4.58464,3.28417
4.49584,4.06895,6.53152
-9.80723,-18.6877,6.59869
-8.41014,-17.4378,9.02515
14.8286,-4.86778,1.61734
16.8055,1.46046,11.1157
6.48868,-0.126652,5.25175
1.07586,-0.624813,6.54937
1.33705,-0.920815,3.55546
3.08006,6.09264,1.08367
2.89849,11.4541,-3.5109
0.804077,-9.72378,7.57816
0.567017,1.73628,4.56819
4.99048,0.988658,10.6396
17.2772,7.99931,7.53253
18.3315,6.75344,6.37567
15.5357,4.46773,5.74825
1.06815,0.594127,-0.200064
1.8875,-0.40537,-2.18336
-4.16518,9.53774,7.79089
6.89774,9.50163,10.3321
1.36499,4.23883,10.1156
4.84286,12.1833,1.49088
5.32292,9.571,3.16799
4.89537,9.60868,3.67717
3.07269,4.32675,4.42732
3.85288,-13.0972,3.99804
7.65164,-16.97,5.72179
5.61825,-9.45316,6.20058
11.381,-8.87285,5.58925
21.7123,-13.0189,5.80935
18.0387,-12.4874,6.44286
12.0253,11.4112,7.81902
16.6335,9.24706,8.44922
-7.28212,-17.62,5.53423
-9.10664,-18.4973,20.6438
-9.42996,-18.5146,5.95853
0.994587,1.10638,9.63128
25.8064,1.04352,8.28128
-4.14522,-8.56648,5.03281
-6.08265,9.757,6.05036
-0.668028,9.13939,9.42184
-2.82391,11.3268,11.128
1.17881,2.77277,8.50036
10.5273,0.739262,1.03844
-1.11713,4.45721,2.70123
-5.71529,-6.9701,5.78746
6.88588,5.84587,0.195158
14.2466,-0.840208,17.5761
20.4045,0.515388,8.85202
-4.59585,2.13322,0.853852
-7.84507,5.85157,4.23792
-6.79573,2.3179,5.80513
0.495832,17.5734,5.57277
4.63734,7.37659,12.4924
4.40965,4.81273,11.322
6.12799,6.6311,9.29752
-8.15487,-10.194,5.78083
6.75188,-1.15929,0.311562
9.74567,-3.63431,1.616
0.624454,18.0534,11.4052
5.08227,-7.60523,4.66446
5.49662,-8.88594,0.94075
8.5744,5.27087,7.68782
-7.78926,-15.0741,1.4741
-0.163299,-20.692,6.92169
-6.141,11.665,9.5384
-9.09272,-17.8403,8.97155
21.0219,0.812252,5.78047
0.282532,2.14454,10.0584
18.4232,10.53,8.38973
10.3146,0.293102,7.11622
-5.98593,11.4791,2.65094
-6.49162,9.38255,6.82192
14.1691,-9.06075,4.77817
14.4089,-7.68951,5.73955
0.516931,-0.00564629,3.45755
1.24674,-1.27067,3.00431
-0.162841,5.21713,3.00722
-6.69417,-8.07008,2.95521
-8.37351,-7.7364,3.36389
19.8831,0.665975,3.98265
-1.25962,0.517744,11.2026
-5.2838,0.796338,10.0856
-0.74506,-20.2057,2.52057
15.7145,-6.61217,7.25893
4.25814,8.94605,4.21768
4.90988,7.70414,4.36417
-5.15979,9.43089,10.1344
0.512825,10.3816,6.22968
20.1761,1.26157,3.68672
-7.91751,-18.9474,8.41578
2.89553,-0.300726,3.27216
17.6172,-8.59395,5.56788
-2.20964,6.3409,3.31319
-1.86888,6.6181,2.41626
-4.96182,6.42645,4.69993
-3.69185,7.98606,3.8291
-2.64406,7.87782,4.25478
2.41802,0.569492,10.8599
1.62344,0.818999,11.2944
-2.2789,-1.70007,5.24793
-4.88668,-6.9264,1.93997
-3.91637,-7.91267,0.849105
19.9836,0.773568,6.58575
18.6567,0.3601,7.40414
18.7981,0.262062,7.42858
20.0275,-1.43342,6.14612
5.7556,-10.057,9.79177
5.06462,-10.3996,8.37045
8.12749,0.965212,4.42263
4.88056,8.82842,8.25948
4.68377,8.38243,8.3232
19.6108,8.56341,6.26138
18.3706,9.19596,5.98254
0.460273,-18.9638,7.68868
-5.17475,-6.74614,6.21017
-5.06886,-8.77625,6.47081
19.6289,-3.17693,6.35324
-1.07191,-19.4931,10.4541
0.598409,-0.136736,10.8838
0.515247,-0.320579,10.641
20.645,-2.91868,7.26027
20.4558,-2.77906,6.94717
15.6424,-9.10631,2.13403
15.6494,-11.934,5.53267
10.5931,1.63127,11.508
10.4982,0.725505,10.6869
10.0463,-1.50859,0.976131
10.1018,-0.177026,0.841661
-5.45386,-8.25699,7.52621
-7.77038,-9.17154,9.2112
-7.68131,-7.62659,5.05383
0.771742,-20.6558,9.94979
4.08662,8.40744,12.6303
4.0116,9.55269,11.426
14.7274,-7.90122,6.05179
-5.08036,7.60086,7.51491
-4.77717,7.43077,7.63505
-4.56123,5.8367,4.19733
-2.75488,6.65677,3.05392
-3.37862,6.86082,3.47222
-3.01222,8.02295,3.00006
1.22268,-17.5409,4.33819
19.4348,-12.8711,6.33663
5.04118,8.64996,5.13908
-1.18448,-19.8484,6.49209
-1.73105,-18.9944,6.06006
16.8004,11.0773,6.58161
0.110355,0.88929,7.94418
9.87532,-0.703478,10.8574
10.2906,-0.0473017,10.9211
9.00328,-0.674458,11.4344
7.99405,-0.985981,11.6705
7.91401,-1.57507,10.5964
8.44933,-0.685037,11.9624
-0.0304219,19.2661,5.77803
0.822533,20.8263,12.0888
0.937055,19.1895,12.4008
10.9153,1.32696,6.15759
5.43814,9.01844,5.50356
-1.61892,-0.723081,7.94187
-1.27622,-2.286,6.62868
-1.58006,-1.53337,6.72212
-1.74557,-0.332162,7.18129
-2.15273,-1.13613,7.95338
0.0632691,-18.9065,10.1262
-9.67412,-19.1309,8.17384
-8.74537,-18.5523,7.98752
-0.645723,-19.4229,2.2186
0.15438,-19.786,1.49895
16.1254,10.4727,7.71298
-9.19832,-18.2054,7.15578
3.27503,9.03455,0.646582
4.1095,8.46384,-0.754521
-8.45378,-17.5693,9.50525
-8.5833,-17.4885,11.2925
-4.01221,8.83729,8.14707
-3.82462,7.94518,7.67945
6.33863,-7.25236,6.2064
6.07873,-7.72679,6.16666
3.81437,-6.07639,5.87269
-10.3709,-16.9122,5.90086
-11.0671,-17.0541,5.78032
-9.6996,0.201693,10.8288
-9.12714,-0.172854,12.2424
