x,y,z
4.00537,16.3964,9.66508
-4.00841,19.2577,-6.60671
9.76458,17.4401,4.72916
17.2888,14.5508,-1.2124
-15.1191,-8.00768,-0.270039
-0.973312,-17.557,9.50468
9.63862,3.28722,-4.22206
-11.4157,-10.5714,10.1984
-12.9404,8.15408,3.88563
-9.67376,10.8947,2.76536
-1.62917,4.37958,6.47362
4.91458,12.2606,11.9344
4.36701,-5.87656,7.25341
-16.5075,9.49807,6.56329
5.68765,-7.24797,7.28603
7.39744,6.46098,6.12631
-6.20844,-16.6012,15.0978
-9.23111,-13.1451,4.43576
12.7443,-2.24633,9.51456
-10.7616,-1.85515,8.83641
19.7111,-5.97995,3.51497
-14.6422,-0.638156,1.31151
-2.42343,-9.49235,2.28219
-19.8697,-13.2452,-8.48011
13.2859,10.166,4.30718
9.94197,-9.44052,4.55213
-2.39469,5.64006,30.1971
-0.386025,-23.0037,-8.36472
-0.298183,17.5546,3.54622
16.825,-4.15503,0.561582
-20.0555,-19.6333,16.1453
8.96435,7.80188,3.471
1.43904,9.19388,-10.1651
-0.10712,-7.51899,1.33219
-7.03815,12.6868,6.86644
-0.906261,0.923883,-11.7107
2.20162,-7.73246,1.67858
-9.60374,-4.67636,11.3625
15.3554,11.3113,8.8597
10.9819,-21.7978,-3.22522
13.6227,15.2376,6.17549
-21.9961,-10.1801,0.657461
21.9222,4.73914,23.0854
16.0811,-0.664834,1.0855
-0.606594,-12.9973,5.53188
1.56374,-18.5529,10.2888
-0.236861,-0.710187,10.3051
21.9893,14.3665,11.015
-10.8196,-18.0859,-14.7383
11.8969,-8.90958,1.08423
26.6118,1.0988,-2.26078
-11.6523,-23.0748,4.9681
-2.46004,-20.1146,1.13414
6.21165,-8.49278,20.068
15.9937,0.819419,0.98703
-12.3442,-20.7648,12.7655
-5.42803,-4.90225,21.3295
-19.7324,7.4815,5.80147
-23.0442,13.108,-1.86438
-4.63142,-22.6243,8.52539
-17.5027,6.37367,4.34198
-0.780101,15.6932,3.54716
-3.10792,4.63878,3.9844
3.75049,8.67691,-7.00413
-14.6028,0.126141,15.4062
12.1286,1.60046,-17.4274
6.21151,20.6568,-11.1595
21.0312,-3.18098,2.69191
12.2471,8.58334,9.25755
-17.8629,9.03919,19.471
-18.8437,8.37247,-11.0088
-8.67166,-10.2878,17.2301
1.54337,-19.1694,20.3595
-25.667,5.50484,6.99899
-23.9161,0.188934,6.99369
-12.4405,-5.216,11.7801
-8.17224,-5.39435,-9.36167
-22.8075,15.106,-6.14011
-3.78137,-28.8232,13.3947
-13.0568,-18.0483,9.56129
11.2937,5.11846,1.5927
-1.27153,-15.5942,6.48653
-18.1226,-17.0679,17.8835
12.4016,11.053,5.43686
-12.78,-1.79623,-9.95266
14.6614,-0.294503,4.00202
15.0295,-19.5323,13.1152
11.9432,-4.17144,-14.2646
-5.06471,5.50325,9.39777
3.8967,-17.1599,11.3822
10.8066,-21.3761,-5.64784
10.3842,-25.7261,9.21763
2.5686,14.0172,22.1636
13.2809,8.03134,1.95435
18.9656,9.24401,16.1992
-3.57927,-6.16622,15.8376
-7.99803,19.0748,-5.72481
2.93754,-5.88059,3.20835
-7.24458,-10.2078,17.1071
-6.53082,3.36799,-3.47034
0.687763,-13.0393,2.50401
-6.68553,-19.1169,2.97956
-16.3364,-22.6038,11.7259
1.07343,-14.4676,7.30742
11.3485,3.07672,10.177
-5.84787,-14.9561,23.8063
-12.3588,-5.36935,-2.40987
-13.8716,-2.40264,2.05461
16.2544,-20.8593,-3.1697
15.8746,-9.21996,1.70773
8.27607,-18.0347,12.5093
2.03606,-13.3133,5.5878
16.8734,-18.6931,13.8052
16.5278,-9.08257,19.3576
-18.036,22.2237,0.284229
14.1603,-5.45703,-1.98001
12.178,-0.48626,7.4225
-4.40648,-25.4463,5.92684
8.02226,-25.8142,2.17004
12.6516,-11.954,-0.157186
2.91666,-17.7743,-9.25424
1.46848,2.19129,1.00504
11.9468,-22.3326,10.3033
10.8396,-6.6235,8.58606
-2.44195,-9.19219,6.1492
5.19761,-23.217,6.74899
2.307,-21.5056,-4.32842
-3.7225,-23.5981,3.85478
0.917263,-4.37298,-5.39794
-5.05322,-17.3449,2.66762
28.9056,5.25821,0.421803
-11.4537,-0.384228,26.2673
-2.84762,-6.94984,1.88828
-14.8944,14.5322,-3.67706
10.408,17.6606,-14.5206
20.3383,-6.3584,9.87449
-19.3804,-7.8625,-13.7959
-8.61964,18.9457,8.55024
5.44959,12.7758,8.99326
-2.14734,21.401,3.81084
-24.7782,-7.84686,15.2147
-3.75015,20.1674,2.08292
-11.8491,-12.8922,2.61975
-19.6093,-1.98299,11.468
15.3202,-1.08957,0.76248
14.62,-1.56304,11.7569
6.88993,-9.59413,32.4519
7.50706,-10.4854,8.98621
2.31772,14.3293,-18.4643
17.199,2.71737,4.90654
0.0707503,6.79315,10.336
-5.99479,-3.47562,-1.12594
-4.01877,12.9227,-0.512943
20.1164,21.9969,6.12271
0.566813,-3.23668,14.2402
-8.19227,19.1898,-6.94021
-1.38602,8.96518,2.07225
-1.16939,29.5803,6.87877
21.8803,-3.59666,23.9842
-0.0265779,-7.57347,23.0441
-19.5013,-6.5644,7.15804
15.3967,-1.04508,12.0314
-18.1029,-16.8436,-6.97701
12.4532,-21.776,8.19172
-12.4848,1.69021,-6.78347
0.214846,-1.50889,19.4998
-16.5957,18.9964,-2.935
4.69806,-26.6333,7.51324
20.0931,-6.63117,11.2373
2.20159,7.84233,4.29565
20.3227,3.11817,-0.823618
-3.10314,9.98017,4.14429
-2.52496,-12.3984,-8.47205
-14.7873,6.56874,5.69717
10.077,-6.80045,1.17327
-8.16955,5.41103,9.89249
-15.2717,8.42541,15.0261
-18.7862,2.21388,-5.13036
2.67563,-8.57146,9.02566
-19.8752,-18.201,14.9431
8.19405,-0.075237,-5.14911
0.0181431,-0.482546,-4.02333
-14.4607,-20.1672,4.6649
-13.1602,-11.3071,-0.354262
-14.9306,6.52124,-13.9881
15.0876,13.2048,7.72551
10.677,-22.1981,19.4763
5.51909,-2.34272,-4.59925
1.59461,-9.74333,9.58572
-2.53427,19.2572,3.68913
-20.5653,-16.1562,6.98966
10.5087,15.2009,-4.42474
5.77886,8.23053,-0.885344
0.175571,-15.2682,-7.23937
3.49307,20.6582,3.08697
-15.6717,18.4901,-8.44872
-14.9188,-10.5058,-1.87174
-19.694,0.107824,6.96118
-16.2546,2.08147,1.65888
-5.82639,-14.6903,14.0241
1.24193,-9.55709,-7.31947
-2.71808,-7.94424,13.8532
9.42079,1.19478,19.3034
-3.14632,12.1105,6.50853
-0.292477,18.0669,2.18564
3.07961,-16.2825,-8.1038
-9.38067,-10.8949,8.28018
1.8179,-11.7242,11.4087
-2.74474,-3.29246,2.95422
2.62345,-17.9529,-6.096
23.0156,12.7815,7.32569
20.3091,-0.307336,7.23886
5.07712,-21.7733,11.6935
2.25136,-12.088,9.999
-5.82763,-13.2458,8.01978
-5.43131,9.71786,10.2955
-24.4081,-9.29641,7.826
-4.01558,-27.8266,-3.84691
8.25955,13.8281,-7.6897
-0.0553284,8.73128,2.85193
-9.66267,-0.934739,-8.53709
4.94115,-12.8211,-10.6312
-10.5556,-8.08901,18.5137
-2.21817,13.8673,19.32
-3.09458,18.307,10.9758
-15.5739,0.422135,18.681
-9.84001,-7.16145,5.56475
-6.42057,-23.6034,20.0429
-15.6167,16.3828,23.3975
8.68653,-11.5773,-7.39954
5.42144,23.7354,9.72264
26.2405,-4.64152,1.94508
16.7516,-9.97495,2.99699
-8.52329,8.31145,4.10749
3.83702,18.572,-3.76982
-1.51282,-0.000706239,12.0158
0.897213,9.85071,3.48867
1.38905,6.96147,-1.35816
-4.28664,-0.118411,11.6677
-4.89313,-11.2635,5.66292
-16.5578,-23.5977,8.66186
5.24817,-1.36279,9.79467
-25.0341,3.05226,-0.94919
8.13302,-19.4816,13.1812
16.9169,3.7864,12.9586
-9.07967,0.241716,-1.45198
1.02186,13.2988,32.5605
-17.7733,3.29383,26.1632
-0.0687435,-13.3621,15.3589
5.1572,12.5273,-10.8998
12.7505,-1.25374,9.97695
6.46447,-3.60122,15.6578
-1.96492,-15.4908,-6.87243
18.6493,-5.9721,7.13928
-11.3589,0.92752,21.052
14.1178,-16.7712,2.31828
20.6347,10.8001,20.5422
7.70634,-9.69115,10.1591
6.76734,-1.69825,27.1126
14.2469,-10.8919,3.03486
16.1807,-1.82276,1.84418
18.629,-8.36001,7.3644
2.91041,9.02015,4.28726
-4.50526,-8.50068,8.55826
1.71814,-4.95911,-1.18345
7.49766,-8.02369,7.25218
