x,y,z
11.91,-11.0133,3.1503
4.98438,3.34251,3.63918
0.0285647,17.7716,7.33266
13.3025,-12.5554,-9.92796
15.2941,-1.33858,8.82798
-12.9052,-14.2823,1.66804
-2.37365,0.95701,3.95864
-3.08877,27.4142,3.4954
-15.986,-9.46059,11.0435
-9.97741,11.8377,-7.61129
21.0083,-6.91395,6.51207
-13.9093,-1.68716,8.67972
14.5749,-5.57003,5.96094
1.40697,9.28017,5.92685
12.438,-7.16595,3.28137
16.0101,-6.61213,11.0919
6.89523,17.1136,6.51097
-11.7562,-12.9628,9.36171
-14.8947,20.4558,9.7514
21.5458,4.27093,5.96373
1.32778,18.2384,11.7831
7.25217,-15.943,15.2718
1.63855,-0.592873,3.72321
-13.1845,12.4679,0.741821
15.3811,8.92697,2.74805
-2.10699,-18.0308,9.11904
20.3927,14.9767,-7.02274
24.8382,-5.60021,10.6112
-8.87315,-13.1221,-2.86554
-3.01395,24.1216,-9.5365
-22.3709,12.6423,3.6581
-9.49716,6.83154,11.4163
12.9696,18.7742,5.00174
2.29307,2.56576,9.96421
-6.13308,-8.42899,11.9739
9.34497,-2.15847,7.95778
-4.78667,-3.59542,4.74266
13.2278,8.4186,9.02164
-3.13594,5.36136,-8.25476
17.5704,-20.0645,3.61258
-15.9592,6.68195,1.84249
-7.77028,-6.03164,0.181407
-24.3775,3.76991,6.26061
-1.29339,17.0983,3.52968
-20.7172,18.4957,4.31327
15.0806,7.49186,22.7699
1.58011,-13.4683,12.3235
3.34353,11.3672,-10.6579
15.6753,-0.924697,12.1859
7.92834,9.40044,1.64428
14.8929,14.3967,18.4343
18.4824,-1.75193,11.8748
-12.079,-16.2292,4.87471
-11.7238,7.49289,18.4397
6.67592,3.12062,-21.8363
12.5325,15.4462,1.06889
14.2779,7.58151,7.57992
-14.5286,-11.8278,18.1717
8.24068,3.91881,13.795
3.34775,2.24117,-17.9062
-9.63653,6.31596,9.43452
-11.3319,-7.40541,-3.83804
15.8784,-4.08667,-10.8942
15.9416,18.6143,6.3142
7.63584,11.4377,12.3488
0.833662,-15.8338,13.3386
-3.33045,-22.291,-3.53377
-19.2758,-16.2633,-9.47399
-7.79256,-11.8013,-1.49206
-10.702,12.7108,22.951
11.3655,12.4088,6.39003
-23.3637,3.75859,-10.7749
18.5276,-4.25973,24.5107
-7.96009,7.73362,-11.214
5.69012,-16.0612,8.90627
-1.40637,-17.8981,-5.01657
3.00059,14.1034,-4.74209
-6.77433,10.4886,-1.14396
7.20115,20.811,2.01314
12.6833,-6.52364,9.52567
-8.21531,-5.12535,7.01428
19.8157,-4.10157,9.64283
-12.5858,10.1294,-1.11136
15.4497,-5.74749,7.43247
-21.6427,17.4602,8.35974
13.2868,11.3586,3.30154
2.98888,-18.1171,15.5744
14.4994,13.7683,12.165
-14.8957,8.86438,14.7329
6.10798,-14.0847,26.2865
-8.07289,-17.9117,5.12517
-10.0594,-8.12021,18.3303
14.2225,3.49553,14.2628
-13.7042,-1.54101,-8.26049
19.2039,-0.129418,20.8114
-10.0374,-16.1246,24.1516
-4.4704,23.3459,19.2746
-10.2455,-3.51147,-7.36977
-7.75407,18.9375,2.89255
-7.64569,9.67928,1.56945
20.9768,-4.88426,6.5498
8.80283,21.0687,22.4991
7.67903,16.9296,20.4846
-0.471734,13.1628,-10.1906
-27.935,-7.87712,6.66581
-16.987,21.0055,16.5255
20.9508,19.5064,10.0948
-8.41648,-2.18994,7.84296
-18.654,1.83602,-4.60612
18.3159,-9.05032,19.6123
2.97206,-0.857041,-1.79535
-10.38,18.6241,-12.0193
-14.1214,5.05765,15.975
