x,y,z
6.87515,18.699,10.083
6.83747,8.67595,1.38477
16.7487,7.01299,9.4695
0.416831,7.55359,7.27818
-8.95452,0.347712,0.328553
12.2961,0.250822,12.9007
-7.98817,-23.3811,6.7506
-4.11796,-20.3371,10.8931
-17.3456,-20.1091,10.0653
-2.19749,3.21128,4.41164
-26.5999,-0.417756,1.23458
-6.49285,-14.0343,2.84005
7.31446,16.7806,7.46428
14.5323,-0.0839584,1.76406
-9.83727,4.73838,4.56611
-23.403,-16.2177,2.90529
12.3138,-14.8336,10.1042
-6.68719,16.2497,9.89215
4.87683,-17.8932,12.717
0.115465,19.8087,1.75915
5.09585,-9.15221,-12.591
11.3614,7.09679,5.36357
1.26825,-8.94872,9.82568
1.71999,-4.21334,9.96446
-13.4389,-22.949,11.2562
-13.2676,-12.7726,3.47134
-8.57117,-6.10835,1.00045
3.99847,-15.2763,2.70934
-14.999,16.6736,10.2651
20.9645,1.37924,23.5694
13.7678,10.5823,7.00276
-5.7605,-0.114807,12.6418
-17.0059,-17.375,10.2924
13.504,12.869,10.6287
-12.3095,12.8477,8.62812
15.5614,16.1026,17.1183
-5.8059,11.287,7.90831
-0.0247501,2.31076,11.8823
-11.2915,18.6711,-12.2469
22.9761,-1.50746,16.0706
4.81271,0.983728,3.55194
8.55433,-21.0987,18.0751
-4.58329,-17.8874,12.6574
-9.83696,7.11221,6.14344
22.5698,-14.9512,16.7645
-20.115,-19.4606,4.90936
7.04112,-1.47366,3.01646
7.099,-17.0318,2.36862
-3.07148,0.692371,2.91733
29.7672,-1.57405,2.88289
-17.1081,-3.85397,2.88137
-3.99928,2.4849,0.606344
19.7386,8.39943,5.38897
-7.35103,0.0980294,-18.5539
7.58116,-1.57727,8.8458
8.51719,24.7974,3.90328
-19.3458,5.8451,11.0364
-25.7883,-2.63624,14.6239
-5.82802,-13.2499,0.312987
7.17807,-15.3204,16.969
19.8318,-9.65429,9.22747
-16.6183,-2.89794,25.956
-27.118,-0.0702289,18.1515
-10.2313,-15.2309,7.4868
0.0906031,-6.54081,2.16597
-18.7877,-7.41756,14.958
5.11019,-17.3205,4.31975
4.12062,12.1201,-7.8223
-21.6981,10.9197,-8.35927
-1.33218,-4.50208,12.2463
-6.26651,26.5767,8.59996
17.9954,19.97,5.40851
15.9326,2.52227,25.975
2.11053,7.69013,8.89867
0.541207,4.74104,30.4124
15.1844,-0.962047,-2.99626
8.10909,-9.57859,5.28663
-0.792839,-14.0542,-17.1768
3.45716,-12.0105,-4.0105
-3.83293,-2.26606,17.1437
1.75927,15.9684,8.08883
-2.93913,20.0955,13.2839
-4.80732,-17.3256,-5.6944
-16.7115,12.6704,16.2808
28.6466,0.947327,8.21618
8.93594,9.97888,2.32546
0.299716,19.9769,2.69461
8.3489,-14.161,16.6749
6.26051,12.4863,17.26
-2.39781,-9.90336,24.3531
-8.72675,20.0161,-0.197062
-2.67849,-18.304,0.584796
-7.45767,-9.47123,19.3863
-3.54355,3.99198,5.52288
-5.48986,-4.33615,17.0071
-4.33707,2.77596,10.8423
-8.72187,2.2914,-8.91865
5.14373,13.2235,9.26582
-12.1677,6.13312,6.64896
21.2621,20.7654,6.74796
-24.2873,16.8801,9.75868
-26.3307,-0.893574,3.60374
-16.2733,14.5082,1.10409
13.0934,8.99106,-2.6955
-22.837,2.9793,2.66057
-12.686,-22.0375,19.7003
15.9951,-0.850023,1.84502
-0.540126,2.53841,19.8188
23.8606,-9.58243,-8.01254
-20.9792,-8.04124,-5.90526
-9.696,-0.0986458,15.2979
0.186681,9.94264,-2.2623
-17.744,-6.03862,-4.11426
-0.817648,-9.15195,3.27739
-0.949973,5.77438,-7.16474
8.86462,10.3965,21.6668
-5.26911,22.4479,-1.31685
-2.00447,-5.209,-21.3503
4.44835,0.311261,5.02185
17.2635,-1.75871,-0.750439
-21.3461,-9.47767,3.22814
-7.73739,-14.1726,0.763353
-16.6046,-9.51291,3.53898
-14.1154,20.1931,5.92631
7.34156,7.49628,-17.3089
9.63111,-16.1112,6.74599
-10.578,-15.6084,8.77112
7.86838,-24.4823,14.8356
-10.902,11.0484,17.6622
2.46697,-2.51104,-0.693377
-0.20425,12.5916,-2.83601
-10.16,2.43257,25.841
8.04477,1.80543,8.38407
-6.36601,-3.20738,3.21274
4.90277,-4.34346,18.8023
-9.63281,8.4686,0.590519
-7.27762,-2.39048,8.48627
-5.99148,24.1991,0.702019
-13.3671,-11.8739,2.48323
-22.1289,9.71947,-10.8762
-9.7514,-10.6622,5.98224
9.31905,0.250863,-20.8037
-2.8288,-5.88088,15.9669
-11.0626,19.9882,22.1154
-6.35223,-16.7301,-14.3795
8.82501,3.21425,-0.631029
-18.7874,-12.6011,24.0031
19.3793,3.27258,-14.8151
-4.38614,-11.0068,-6.59009
12.0199,17.4653,0.305397
-10.8054,-9.49381,12.1013
5.81684,11.8342,11.7718
15.3306,0.0370735,-8.5425
-21.3578,-5.85775,6.82834
-21.6516,-17.8899,6.08301
-18.4737,-5.85507,6.70313
4.37,-17.5518,27.9302
6.67227,9.04078,21.7766
7.05636,-8.6363,28.6106
23.9453,-4.55509,-7.00942
-5.04985,0.425727,5.92431
5.55286,3.17146,23.8394
10.9191,4.89039,-14.4135
