x,y,z
0.202628,10.2714,9.38498
-6.72317,-1.36594,11.1438
-5.071,-6.90102,6.34986
-4.53657,-0.600531,6.28548
11.3244,1.12638,7.70946
-5.73819,19.6544,3.73117
1.00841,1.70268,4.09737
4.09183,1.88694,20.454
2.64634,-6.35612,7.39778
0.0886555,0.774415,6.16293
-7.07868,-2.01326,4.18261
0.0135856,0.263109,32.7091
-0.562915,0.429195,4.62874
0.0422904,0.276361,5.51059
-0.0500018,-1.70028,6.12327
-2.05139,3.47979,6.02884
7.61399,5.23762,3.77022
4.63399,5.16325,4.36934
2.55032,6.1482,7.90938
2.54997,8.00781,6.21866
4.08931,7.34882,4.68149
3.18889,7.20797,7.03508
0.699665,1.2229,5.93165
0.314748,-0.650697,8.71036
0.481923,-1.06755,8.01122
4.86568,0.424577,7.79102
-0.646201,0.906856,5.37808
0.0821023,3.1583,5.26045
-1.62045,2.79642,5.72429
2.15208,-2.08583,10.1168
1.99779,-0.244206,10.3441
2.31038,7.08287,8.78909
0.824416,-0.436568,9.0149
1.89804,-0.8225,9.14641
0.522264,-0.326639,9.44097
0.0332204,-1.35167,4.84908
0.761607,-0.350589,4.60447
-0.775091,0.803337,6.5015
1.16256,-1.12514,10.8109
1.90321,-1.9933,10.8958
3.23104,5.88065,6.16646
-0.788678,-0.152376,12.0283
3.96743,6.85923,6.84873
0.460377,-18.7499,6.38071
-0.926902,-18.3132,5.86907
-0.700834,-19.539,6.033
-0.984399,-0.813721,8.44329
1.46002,0.234874,7.83192
2.09355,-0.838719,7.73713
2.34694,7.30645,5.61283
3.94328,6.61652,6.28436
-1.7031,1.83214,4.62266
-1.88967,0.80646,3.82262
-0.936447,-1.06005,5.20115
-2.17145,-0.289362,5.68604
-0.880147,-1.37006,3.73009
2.42844,-0.71224,11.2853
1.24434,0.094337,11.0326
3.70614,6.30987,6.63396
2.46919,5.98121,6.31299
3.87445,6.40126,6.1791
2.09959,7.1456,5.88221
2.97896,6.82175,6.2
2.97896,6.82175,6.2
2.97896,6.82175,6.2
3.97016,7.7015,5.9
3.97016,7.7015,5.9
3.97016,7.7015,5.9
10.0149,-1.18646,4.5
10.0149,-1.18646,4.5
10.0149,-1.18646,4.5
9.52345,0.248342,6.3
9.52345,0.248342,6.3
9.52345,0.248342,6.3
9.84707,-0.817911,5.9
9.84707,-0.817911,5.9
9.84707,-0.817911,5.9
2.97896,6.82175,6.2
